cow,filename,udder_ecc,udder_circ,lf_ecc,rf_ecc,lb_ecc,rb_ecc,lf_circ,rf_circ,lb_circ,rb_circ
1236,1236_20231117_142505_frame_361,0.7440555841162616,0.7547938485165375,0.7580102796769637,0.6333425938462802,0.8288726802278987,0.828381693133967,1.9320988309027388e-05,2.0713722231160558e-05,3.0059251235253567e-05,2.766527491694378e-05
1236,1236_20231117_142505_frame_362,0.7387965500874135,0.7619429229497965,0.7322287253664738,0.6296900135386716,0.8296273816302782,0.8259520403239032,2.0245173463754255e-05,2.281485062877373e-05,2.9024400683774746e-05,2.788728097719742e-05
1236,1236_20231117_142505_frame_363,0.7357094093926139,0.7492890911436905,0.7464521593143627,0.604967667757184,0.8320870676622613,0.8278741799925332,1.9286447515415517e-05,2.1031775427982037e-05,2.97099093235241e-05,2.8164944872299017e-05
1236,1236_20231117_142505_frame_364,0.7376010846741519,0.7536242086498361,0.7545295235251294,0.6320236972575308,0.8330027288493066,0.8118444935905547,1.9371760977713736e-05,2.0094893944325022e-05,2.9127785845025027e-05,2.7277058375015237e-05
1236,1236_20231117_142505_frame_365,0.7385435446470601,0.755434408840049,0.7310363844833351,0.6134967094656267,0.8398109751286207,0.8298975536117853,2.040917424732592e-05,2.2882740602906817e-05,2.9943652422620927e-05,2.754883304530972e-05
1236,1236_20231117_142505_frame_366,0.7445447522410534,0.7626588362827337,0.7613118759627052,0.6225065169024274,0.8371513424950038,0.8262478562921467,1.9222729931921885e-05,1.9895656469628357e-05,3.007937781663507e-05,2.7385090872601473e-05
1236,1236_20231117_142505_frame_367,0.7402499141722889,0.7501748624400271,0.7630802234390531,0.5992549796883007,0.8316454085793619,0.8350959529392966,1.9367809142546876e-05,2.0571764144726164e-05,2.9788075851197397e-05,2.8032868315857664e-05
1236,1236_20231117_142505_frame_368,0.7377544143870299,0.7555897683401498,0.7426239309345394,0.6200857749098927,0.8325780799191876,0.8244795936261271,2.0318687054018002e-05,2.196736655230731e-05,2.9832348097285194e-05,2.7539504202121398e-05
1236,1236_20231117_142505_frame_369,0.7371722237348572,0.7582537348211758,0.7537546995621243,0.6170079819677008,0.834083573254158,0.8253727462595992,1.9463458151917693e-05,2.0300171507509785e-05,3.046019490319068e-05,2.6831417606625175e-05
1236,1236_20231117_142505_frame_37,0.74696760523287,0.7821711865168443,0.7498441788204929,0.632409321872082,0.7942907188467353,0.8592185550507584,2.042561198389622e-05,2.294960781860657e-05,3.194039798354901e-05,2.4093155542460528e-05
1236,1236_20231117_142505_frame_370,0.74194237875137,0.7576179854408137,0.7542384129403825,0.6191255850220766,0.8251953932385125,0.8317024552411875,1.9263791166787623e-05,2.0939351649842973e-05,3.0276514996758484e-05,2.7683608157890057e-05
1236,1236_20231117_142505_frame_371,0.7412808091667437,0.7630808522538649,0.7560709124913045,0.6091382235320304,0.8339480402665033,0.8448309256915679,1.9446366320091553e-05,2.1123573699970543e-05,2.9200578004510914e-05,2.7199883939064548e-05
1236,1236_20231117_142505_frame_372,0.7371094990307732,0.7591459913277987,0.7635316559028611,0.6138830593849146,0.8207835315736615,0.8297843048308076,1.9184123399376087e-05,2.000537237857199e-05,3.1930363126591195e-05,3.0299855830591466e-05
1236,1236_20231117_142505_frame_373,0.7432224493356763,0.7698464279112969,0.7517328654389629,0.6281306546123044,0.8316530989957072,0.8378159576164032,1.9444650270670947e-05,2.0298758743139414e-05,2.9424025794439936e-05,2.7451253439387138e-05
1236,1236_20231117_142505_frame_374,0.7369618859540914,0.7633042060215528,0.7591344747109651,0.6075548664750904,0.8271549861296743,0.8318568033791386,1.8914199921805733e-05,2.0517503811582334e-05,3.133629799110266e-05,2.7357648808453207e-05
1236,1236_20231117_142505_frame_375,0.7451560956809202,0.763322044165577,0.768888952020227,0.6091981487590407,0.8206237413727043,0.8454282595417706,1.8708388086665358e-05,2.101641987151105e-05,3.139650677338433e-05,2.9899674359300876e-05
1236,1236_20231117_142505_frame_376,0.7415105659404642,0.7655376465434333,0.7775994595839688,0.6030355575884054,0.8177735151047769,0.8591592505784498,1.8753965263651735e-05,2.1516223386712918e-05,3.15482334782497e-05,2.960698027666898e-05
1236,1236_20231117_142505_frame_377,0.7453203163418939,0.7577507508185706,0.7568115819522211,0.6273465878637893,0.827463331758879,0.8391516032619102,1.9457058880620808e-05,2.3298551559643318e-05,3.123963465714417e-05,2.8157185355640438e-05
1236,1236_20231117_142505_frame_378,0.7550553111236455,0.7572186131822585,0.7592614737613466,0.6597363775409364,0.8252924373549145,0.8473199839518796,1.9682900831882287e-05,2.1691075031467638e-05,3.13773732563384e-05,3.0052159053658068e-05
1236,1236_20231117_142505_frame_379,0.751345304347451,0.7633258778709047,0.7715441230104587,0.6476789476083621,0.8296681583241209,0.8335286953583345,1.8928513519790075e-05,2.0332410586648774e-05,3.10968552844975e-05,2.7649310032959164e-05
1236,1236_20231117_142505_frame_38,0.7518287019909834,0.777026134171271,0.7695504361892773,0.6235046507391826,0.8053799634080557,0.858166309876595,2.0502275340612223e-05,2.2044395479854998e-05,3.4246748067994746e-05,2.4457266871434155e-05
1236,1236_20231117_142505_frame_380,0.7486078270679027,0.7591900085122721,0.7675018831856459,0.6573991140006845,0.8138377077611583,0.8410863557387251,1.8735970493111258e-05,2.005373472577868e-05,3.129528316527284e-05,2.8320676789124624e-05
1236,1236_20231117_142505_frame_381,0.7556219769420249,0.7680941464028217,0.7592143175887488,0.6804421460978962,0.812543573582543,0.8460421803864908,1.9076423945272464e-05,2.114253217076658e-05,3.132115490453268e-05,2.8197714412893563e-05
1236,1236_20231117_142505_frame_382,0.7578538301364737,0.7749948510920291,0.7527435038136889,0.6967817084283943,0.82137105532719,0.8449662689384538,1.992114584922932e-05,2.177727020803199e-05,3.0316869349859704e-05,2.7185121729150636e-05
1236,1236_20231117_142505_frame_383,0.7563583652106795,0.7726473409687687,0.7501863570195807,0.7296387661028793,0.8155901704600143,0.823595236997539,1.9588832546131478e-05,2.0300245131256502e-05,3.0454726482360113e-05,2.9625789703769247e-05
1236,1236_20231117_142505_frame_384,0.7447893372054036,0.7627510422740819,0.7698253940738832,0.6846581625340912,0.8163941759578516,0.8178651332016083,1.8647448967202164e-05,1.9291726485810202e-05,3.273311799466662e-05,2.870736155095638e-05
1236,1236_20231117_142505_frame_385,0.7485300411202805,0.7643952378579119,0.7730204002270524,0.7000041800054214,0.8162422782730248,0.8319783364337642,1.8384327061413006e-05,1.971339179988912e-05,3.284646728632366e-05,2.75010252122859e-05
1236,1236_20231117_142505_frame_386,0.753579464965138,0.765463324271002,0.7546097174947454,0.7294887012937125,0.814745247471937,0.8202057551984876,1.984831082256624e-05,2.0992742941029747e-05,3.296511632325607e-05,2.8964826376638335e-05
1236,1236_20231117_142505_frame_387,0.7512805829854134,0.7574337415228733,0.7779152227332633,0.6479848983027109,0.81823786832656,0.8390781501640829,1.8714538338340595e-05,2.0243470734644287e-05,3.293001686314611e-05,2.7489955443907728e-05
1236,1236_20231117_142505_frame_388,0.7542046224387059,0.7589612672022888,0.7616329904949699,0.6645369504579914,0.8190120885644642,0.8385415622635646,1.9187200619710963e-05,2.345974622397955e-05,3.292820284336119e-05,2.658330511548757e-05
1236,1236_20231117_142505_frame_389,0.7537304543681995,0.7613863827872209,0.7593517402491997,0.6746840872453137,0.8212197227299647,0.8377072039714467,1.9663992709095612e-05,2.2824990170740533e-05,3.199147834979029e-05,2.7428314280048867e-05
1236,1236_20231117_142505_frame_39,0.7539177203711229,0.7791871966261908,0.7514267376317596,0.6408896211643637,0.798054142860494,0.8635262608042107,2.0636971438440618e-05,2.4441492619097524e-05,3.1184080459446e-05,2.40987067664333e-05
1236,1236_20231117_142505_frame_390,0.756849493057216,0.76539628776615,0.763028331796584,0.6814921873992836,0.8222812274882472,0.842014155578717,1.9663731308159803e-05,2.275523247736669e-05,3.271881611988926e-05,2.664274827157576e-05
1236,1236_20231117_142505_frame_391,0.7589425032041605,0.7787622670922761,0.7646889288016064,0.6991934478518614,0.8203188328102932,0.837729254270883,1.9644885022956888e-05,2.1426579238334422e-05,3.221212577066616e-05,2.7314132252664996e-05
1236,1236_20231117_142505_frame_392,0.7499667710903207,0.7705964860485796,0.7461149820101145,0.6766607021321908,0.8252760631924373,0.8426792748562476,2.0269996384364764e-05,2.1846168061432054e-05,3.057566299826493e-05,2.824233689582928e-05
1236,1236_20231117_142505_frame_393,0.7476146320877822,0.7702083037145661,0.7583097594246555,0.656942681496649,0.8215466414247388,0.8379403618923223,1.941665526499858e-05,2.218600837642391e-05,3.180979644503587e-05,2.7082582604077892e-05
1236,1236_20231117_142505_frame_394,0.7456346073864941,0.7696185189603841,0.7477029375957764,0.6468082728442699,0.8276374480947497,0.8401152307388698,1.9715159076817654e-05,2.20710095367612e-05,3.056072962563037e-05,2.7420003573277662e-05
1236,1236_20231117_142505_frame_395,0.7482550861677683,0.7615971970652345,0.7535699167372762,0.6565992264009349,0.8293240233209691,0.8360398945884747,1.9750721803529753e-05,2.23684539436414e-05,3.0384419512657345e-05,2.757727032161246e-05
1236,1236_20231117_142505_frame_397,0.7555302722819625,0.7729214706257206,0.7545626949424998,0.683269581008406,0.8235059848982839,0.8436671073779777,1.9600206280609492e-05,2.127683324670009e-05,3.092151327578899e-05,2.7911730837296423e-05
1236,1236_20231117_142505_frame_40,0.7528174429335743,0.7823832421175351,0.7552981778951491,0.6430892482313283,0.8042306792092412,0.8565136627592916,2.0546624838337764e-05,2.300352876664445e-05,3.077807343323224e-05,2.4216200262682227e-05
1236,1236_20231117_142505_frame_400,0.7536000774824995,0.7654309223355013,0.7595497213051421,0.6555127713703842,0.8347672889597735,0.8420846078785964,1.954995756479962e-05,2.2160903199168872e-05,3.152619217580422e-05,2.758112537996261e-05
1236,1236_20231117_142505_frame_401,0.7498605898392088,0.7571694452020177,0.7586331074757775,0.6445944461050277,0.8321188991774131,0.8391681135028087,1.965899042411494e-05,2.247672354010394e-05,3.132044957351041e-05,2.7559071132822622e-05
1236,1236_20231117_142505_frame_403,0.7530385635086203,0.7777839966901636,0.758470160827826,0.670371994848648,0.8262847208717491,0.8384787966864654,1.914132955274103e-05,2.2601161382953197e-05,3.274780699920126e-05,2.5374067234407608e-05
1236,1236_20231117_142505_frame_406,0.7483628594413757,0.7538608095278483,0.7733252429352659,0.6325307976015105,0.8314537212468249,0.8376558108956886,1.870654526647867e-05,2.0379678369091565e-05,3.150177987749778e-05,2.7257071047068358e-05
1236,1236_20231117_142505_frame_408,0.7515736824372526,0.772408139113341,0.7779928172924762,0.657001975292109,0.8284547901600102,0.8380334982767478,1.8587476807914308e-05,1.9071284035727393e-05,3.141552311598305e-05,2.719357447673452e-05
1236,1236_20231117_142505_frame_409,0.7502389684082634,0.7638253732880501,0.7619126187081935,0.6409558676574444,0.8415779964429094,0.8333380818047965,1.9398156567955757e-05,1.9317660497632612e-05,3.013985479861149e-05,2.7476555775509696e-05
1236,1236_20231117_142505_frame_410,0.7486002685537493,0.7596431709532232,0.7543249937589218,0.6512181433526207,0.8362662004988112,0.8390684760263208,1.9324695231572988e-05,1.9767291240356212e-05,2.939615796902506e-05,2.7984229621898313e-05
1236,1236_20231117_142505_frame_412,0.7498361331704153,0.7689732670550051,0.7639389264584414,0.6527261469022315,0.8342831196052237,0.8359788403060489,1.92249606155917e-05,1.954880537591425e-05,2.994319964249323e-05,2.721463701565074e-05
1236,1236_20231117_142505_frame_413,0.7491226409383813,0.7700359632492617,0.7649818910361469,0.6405396754845438,0.835088693719915,0.8383159581954118,1.9300092669858734e-05,2.0027009670510835e-05,3.0009654438857083e-05,2.6429752001160385e-05
1236,1236_20231117_142505_frame_414,0.7436355986765829,0.7550193959310183,0.7448381166235908,0.65533820382117,0.8231506146950209,0.8287825263455352,1.994459016138652e-05,2.1820797822761074e-05,3.000530938148841e-05,2.86360427886252e-05
1236,1236_20231117_142505_frame_415,0.7456177482523172,0.7732482702830311,0.7766279745490702,0.6210936168725018,0.8239139659264424,0.8470584089447616,1.8672392119068766e-05,2.0618624155068604e-05,3.1430712794841105e-05,2.6753843030717157e-05
1236,1236_20231117_142505_frame_416,0.7298769560868664,0.7522027334084644,0.7282785252838754,0.6115658362868225,0.8276037146494151,0.8308953383899363,2.0032666974509843e-05,2.039611516179531e-05,3.002138096511791e-05,2.761463032585412e-05
1236,1236_20231117_142505_frame_417,0.7388640381564312,0.7558367189849406,0.7630433449403541,0.6078648143819233,0.8260416028331695,0.8315446732178785,1.8996832464447757e-05,2.0424763555302935e-05,3.1130172473506046e-05,2.7923927268596844e-05
1236,1236_20231117_142505_frame_418,0.7391934899251272,0.7666348023781026,0.7545415983446179,0.6071006228368874,0.8291403499632858,0.8386492316942648,1.940565663712285e-05,2.04815109553483e-05,3.0802253880140815e-05,2.7853506714868204e-05
1236,1236_20231117_142505_frame_419,0.7378096823000138,0.7645525165817648,0.7544584848938846,0.6312417012989454,0.8260520500168171,0.8554931445560576,1.9277930473463983e-05,2.040637141006793e-05,3.040763913329905e-05,2.8246221712672778e-05
1236,1236_20231117_142505_frame_420,0.7322553790652611,0.7596226460273399,0.7533598840712493,0.5891650523442628,0.8298470447333018,0.8343238758077963,1.9458711035020615e-05,2.114465966817354e-05,3.157462685645331e-05,2.7069235524394988e-05
1236,1236_20231117_142505_frame_421,0.7402736116857618,0.7644856622107651,0.6168260081874498,0.7651261920451321,0.8387276632826155,0.819766948168212,2.0291670072890843e-05,1.8758746027896383e-05,2.7245185286123207e-05,3.1733482500394696e-05
1236,1236_20231117_142505_frame_422,0.7418868140540958,0.7657412138201407,0.7503218126812086,0.640756873505115,0.8297929440173694,0.8284216018439632,1.9135361733999555e-05,2.0180820308862063e-05,3.0331757485497045e-05,2.6842612306559732e-05
1236,1236_20231117_142505_frame_423,0.7379348652530549,0.7524807613808981,0.7443749481881393,0.6224584592301399,0.838162214113822,0.8222195733978819,1.948076265081083e-05,2.0793620936660463e-05,3.084178644252423e-05,2.784779265107032e-05
1236,1236_20231117_142505_frame_424,0.7362562984084392,0.7582723102693465,0.7644820613720384,0.6204478984456924,0.8066869138865504,0.8347844692484663,1.8031838054031913e-05,2.1589223799799672e-05,3.3527153950392866e-05,2.6995067113994156e-05
1236,1236_20231117_142505_frame_425,0.7477882062601369,0.7814421215080616,0.765208842958746,0.6479786329713851,0.814368916764803,0.84054578622562,1.8404382106296892e-05,2.0665319943646188e-05,3.137294659342447e-05,2.895820969167384e-05
1236,1236_20231117_142505_frame_426,0.7382230078499504,0.7659864497751065,0.7439112782373354,0.6315118970172079,0.8246075115048509,0.8346801671085036,1.9454648704381408e-05,2.0617538602131285e-05,2.9493901544732453e-05,2.907528980721361e-05
1236,1236_20231117_142505_frame_427,0.7382730704968373,0.7765937301610957,0.7650619502075627,0.642528783691383,0.8086007089927614,0.8291087746467701,1.858295844414763e-05,2.007628921745673e-05,3.0408508706347e-05,2.709592762187028e-05
1236,1236_20231117_142505_frame_428,0.7447196959331497,0.7834903476131809,0.7752056929014861,0.6490952654333433,0.8095977208718264,0.8299352220805222,1.8703535685089545e-05,2.010723298410071e-05,3.1815356126982057e-05,2.661140653209227e-05
1236,1236_20231117_142505_frame_429,0.7446957676474156,0.779702615390466,0.766492377748715,0.6546996174100842,0.8164816679064499,0.8301773958814228,1.8473793713955282e-05,2.0405593540490623e-05,3.0342419647424105e-05,2.6734204248111264e-05
1236,1236_20231117_142505_frame_43,0.7507177055897971,0.7798815019960575,0.7638383387883155,0.6192279882815632,0.7974972163837408,0.8572530697414084,2.01857062660494e-05,2.214514997776246e-05,3.113727073509573e-05,2.423988435544719e-05
1236,1236_20231117_142505_frame_430,0.7498396318315891,0.7856101393876908,0.740624836162147,0.6907067567312322,0.811413679920187,0.8409600018226786,1.9188966816565845e-05,2.1281357719646122e-05,2.9827412345177657e-05,2.819321284963441e-05
1236,1236_20231117_142505_frame_431,0.7530333972474242,0.7774094410848588,0.7708820995586755,0.6462683525446804,0.8132571001617147,0.8415538548538954,1.89512951795958e-05,2.081058027482353e-05,3.0423460641826722e-05,2.9337486791138703e-05
1236,1236_20231117_142505_frame_432,0.753402122807521,0.7790554167558169,0.742279650013605,0.6733850245413013,0.8162830771328223,0.8477078230153868,1.9828153762326297e-05,2.3194845968146048e-05,3.0449076492089887e-05,2.787427193453026e-05
1236,1236_20231117_142505_frame_433,0.7443052741312608,0.7762365174423074,0.7355413888341342,0.6639049379234488,0.8135910602558195,0.8401903187050539,1.9679280253204398e-05,2.2892655766806996e-05,2.987663020437663e-05,2.9761795025868383e-05
1236,1236_20231117_142505_frame_434,0.7375893237605509,0.7809477373902424,0.7392940794199055,0.6458490400689711,0.8137373957470097,0.8329022072574704,1.934946542220025e-05,2.2616087383617562e-05,2.9796684440094025e-05,2.7545440376744278e-05
1236,1236_20231117_142505_frame_435,0.7413144318365709,0.7817450842043981,0.7611214551106414,0.6369730410606776,0.801607021811893,0.8459662458850434,1.9027012233081036e-05,1.9682336105125054e-05,3.0359624907646746e-05,2.8580157720995533e-05
1236,1236_20231117_142505_frame_436,0.742487935707248,0.774820453891775,0.770178178695613,0.6338966425007535,0.8120677900799492,0.8388901622416743,1.8892355246712728e-05,2.0282267070081873e-05,2.8645119121871893e-05,2.8296425113640316e-05
1236,1236_20231117_142505_frame_437,0.7433613579252132,0.7851262047424827,0.7641063335988162,0.6518453879615773,0.8064710175474405,0.8416968496272037,1.861243737007096e-05,2.019798675693705e-05,3.068113533480598e-05,2.7705022999305944e-05
1236,1236_20231117_142505_frame_438,0.7386006761292905,0.7848385763429349,0.7615442226168214,0.6431650206839692,0.7998071238238351,0.8366317184079676,1.8472590235061674e-05,2.0680784220891773e-05,3.154420032689863e-05,2.5971322630402977e-05
1236,1236_20231117_142505_frame_439,0.7364793817243719,0.7863390096164736,0.753887520155906,0.6239254883670207,0.8061355837937839,0.842985129121915,1.913422572278554e-05,2.0330104945623016e-05,3.172927150227669e-05,2.7389966471023147e-05
1236,1236_20231117_142505_frame_44,0.7568550537427986,0.78705304320487,0.7719052001274509,0.6582516353416824,0.8029498820640791,0.8613856347578447,2.024180310136639e-05,2.1474792119970455e-05,3.110878244102413e-05,2.359343483323368e-05
1236,1236_20231117_142505_frame_440,0.7452750371257326,0.7780725336847693,0.7582929556247932,0.6504401803643369,0.8193947571357337,0.839200813301318,1.9351036852768035e-05,1.9629679668681905e-05,3.019304589587444e-05,2.622832567995633e-05
1236,1236_20231117_142505_frame_442,0.7421209219564356,0.7706507938624518,0.7634463314270853,0.6503791098339625,0.8093269161109453,0.844265509143085,1.9033731756534367e-05,1.9825193390660633e-05,2.9925692205969263e-05,2.6571089253724817e-05
1236,1236_20231117_142505_frame_443,0.7447776256133192,0.7834286708533146,0.7574492646090126,0.6758023581136717,0.819011239559214,0.8459578702520003,1.846975572278463e-05,1.915513854062955e-05,2.8673068369211386e-05,2.7078591127867637e-05
1236,1236_20231117_142505_frame_445,0.7395676801444085,0.7736571982568541,0.766977068172662,0.6328822736107329,0.8210369739701209,0.8348790861614063,1.9042645824360528e-05,2.0886498481779854e-05,3.0219550472699622e-05,2.635873730811137e-05
1236,1236_20231117_142505_frame_446,0.7379528535902518,0.7623930528997547,0.6385557697160912,0.7568852003257801,0.8334182719108203,0.8222112424564765,2.0893571530919414e-05,1.909413655321501e-05,2.6741678569659637e-05,2.838173253853644e-05
1236,1236_20231117_142505_frame_449,0.7399230957693181,0.773635644522955,0.7580403570593033,0.6765297903745445,0.8204380570301834,0.8386694044579045,1.8952237360694855e-05,1.8978609812302858e-05,2.9949935438716532e-05,2.7102586724442508e-05
1236,1236_20231117_142505_frame_45,0.7528418396804206,0.7847551115365453,0.7734336603117853,0.6782208602857399,0.7919472323713619,0.8663434225351712,1.9666366075855445e-05,2.0736885692401913e-05,3.2827671133529416e-05,2.613842779965282e-05
1236,1236_20231117_142505_frame_451,0.7368792284606646,0.7669476412613839,0.7569000933081433,0.6283241172516278,0.8326568565463097,0.8342944980293191,1.8949182348470007e-05,2.012733510231774e-05,2.92547126511181e-05,2.684221864924114e-05
1236,1236_20231117_142505_frame_453,0.7461773712315155,0.7643605068630712,0.7540432114838401,0.6443084911351633,0.8383993732292708,0.8416818491652512,1.9157840127850002e-05,1.9988606291796027e-05,2.947091356542609e-05,2.7050173140246234e-05
1236,1236_20231117_142505_frame_454,0.7341340568025101,0.7635921709699341,0.7515078945503703,0.6340503164178956,0.8352814922316788,0.8306000522723286,1.8975935696664204e-05,2.016513854542112e-05,2.8631870860853835e-05,2.687355641511889e-05
1236,1236_20231117_142505_frame_455,0.7447741640883601,0.7680706494350241,0.7593493882450617,0.6395307844688146,0.8342465492285903,0.8356824438362095,1.929801676066712e-05,2.056194888954409e-05,2.8355224195890638e-05,2.6595706808107186e-05
1236,1236_20231117_142505_frame_456,0.7478797211004501,0.7707901981364398,0.7600635683885862,0.6604458559245964,0.8356047755526486,0.8379919936915129,1.919493942814254e-05,2.0585863297550583e-05,2.861193522770406e-05,2.6536654542952514e-05
1236,1236_20231117_142505_frame_458,0.7292876794303785,0.7637229683149839,0.748215241018611,0.615824432738147,0.8290034279517922,0.8243088478187811,1.931786836774925e-05,2.1004749781180963e-05,3.0336774793614702e-05,2.6572449633434295e-05
1236,1236_20231117_142505_frame_46,0.7474928462270395,0.7790815934556902,0.7628193497206459,0.6192899649383813,0.7909549071359602,0.858806227622313,2.0675755893471586e-05,2.195113759769225e-05,3.307733925579039e-05,2.4395644116047154e-05
1236,1236_20231117_142505_frame_460,0.7358988548996822,0.7643654465703569,0.7619544377785513,0.6479690163478232,0.8141434168920364,0.8286873204260484,1.9043119062017092e-05,2.078550567018472e-05,3.108234603463273e-05,2.634230573536911e-05
1236,1236_20231117_142505_frame_461,0.7383683127095597,0.7646448506502136,0.7656944422542404,0.6180940404363698,0.82313312388451,0.8479642240157503,1.93673149132446e-05,2.0950797149725787e-05,2.8934501676847282e-05,2.6211788316128497e-05
1236,1236_20231117_142505_frame_462,0.751488535348088,0.7593647197152417,0.7321724135003042,0.6575246970140386,0.8331874504261464,0.841599506939027,2.0152138726908155e-05,2.298667864416736e-05,3.014419202970774e-05,2.5706377314852266e-05
1236,1236_20231117_142505_frame_463,0.7516806742500443,0.7538257477815776,0.7741344334551112,0.630643759206617,0.8282951949291651,0.8380118234963045,1.8951558341347723e-05,2.0719757439391982e-05,3.130480527771549e-05,2.5488924608796208e-05
1236,1236_20231117_142505_frame_464,0.7507538625789797,0.7543523138768893,0.7648509280793887,0.6333292267246823,0.83296878202536,0.8336192184626614,1.9437826700634503e-05,2.0672432965041035e-05,3.058636933191881e-05,2.612217329251116e-05
1236,1236_20231117_142505_frame_465,0.7507395519513539,0.7562515884002503,0.737874038773752,0.6532872319478165,0.8303273802051768,0.8383487030746931,1.975111256857397e-05,2.2727395415144944e-05,3.1203699314837794e-05,2.5975025704926924e-05
1236,1236_20231117_142505_frame_466,0.7469523828996666,0.756978004796459,0.7749441889501648,0.6125893963964469,0.8228990726085658,0.841125548058122,1.8962457893648175e-05,2.14069379697791e-05,3.1324998376399274e-05,2.5293739905936572e-05
1236,1236_20231117_142505_frame_467,0.7486226797532448,0.7604085226061738,0.7613261790447953,0.6241194255744055,0.8343731991196041,0.8362606443072345,1.9369003512786867e-05,2.1244520025830457e-05,2.970502432905939e-05,2.5785797620959008e-05
1236,1236_20231117_142505_frame_468,0.7464050175382072,0.7633340297007553,0.7571310613409431,0.6278519987045607,0.8383521016420131,0.8290789447315801,1.9743253743313715e-05,2.0563928566311437e-05,2.953071033238219e-05,2.6022957569276248e-05
1236,1236_20231117_142505_frame_469,0.7453088970494355,0.7650253626528823,0.7579960989746296,0.6300544686955769,0.8301315543657114,0.8423506986480085,1.9288563536826635e-05,2.0798039363237936e-05,3.008017076852441e-05,2.7246063177058152e-05
1236,1236_20231117_142505_frame_47,0.7592739122563604,0.7824838893754573,0.7861296443616232,0.7231298936630072,0.7918334021204608,0.8484341632878918,2.0356727060197986e-05,2.0375949555648968e-05,3.3307683763584284e-05,2.4771812104470718e-05
1236,1236_20231117_142505_frame_470,0.7442375350664034,0.7674552361902578,0.7309862127472705,0.6518818948822838,0.834371397883073,0.8349863727141597,2.079230287663434e-05,2.3070401020949023e-05,2.9961817030973503e-05,2.7104684099134193e-05
1236,1236_20231117_142505_frame_471,0.7430843636724437,0.7610110886991622,0.734779409901544,0.6465162920683506,0.8328565102188348,0.828246622128031,2.021348257031095e-05,2.260370457972345e-05,3.0298242326424467e-05,2.6788416312153664e-05
1236,1236_20231117_142505_frame_472,0.7480486101774595,0.7614400491609343,0.7605667046934677,0.6454318010864752,0.8334606090685447,0.8372745043061927,1.9550157602837896e-05,2.047063595319497e-05,2.986804280895726e-05,2.6000908821214545e-05
1236,1236_20231117_142505_frame_473,0.7405243114144712,0.7623141225584394,0.7562207070259218,0.6132416774415249,0.831741268628431,0.8415850151616434,1.964881900419526e-05,2.1347982858886042e-05,3.006160433236168e-05,2.6849944189049398e-05
1236,1236_20231117_142505_frame_474,0.7562779013832165,0.7632074161282962,0.7718136445847537,0.6534198704100086,0.8222712414764053,0.8429955300927661,1.9195228333379207e-05,2.072578823256526e-05,3.054889787853603e-05,2.6495881038336884e-05
1236,1236_20231117_142505_frame_475,0.746244179609161,0.7606968295868801,0.7655065857406945,0.6376514508204987,0.8374541989793133,0.8354525192185198,1.9589669123730766e-05,2.0413388479730937e-05,2.973730891778804e-05,2.6320941541742164e-05
1236,1236_20231117_142505_frame_476,0.7520267153286199,0.7758160698795529,0.7452083873502803,0.6695354503729671,0.8268378793306363,0.8368617754100943,2.0260416740488048e-05,2.1284517829914814e-05,3.143825855161438e-05,2.546220379168846e-05
1236,1236_20231117_142505_frame_477,0.7457152022673235,0.7532948536169952,0.7377654013756125,0.6186110755721033,0.8294223367993101,0.8403196417126706,1.982939896993192e-05,2.3347865454383392e-05,3.072341680879468e-05,2.583810099602967e-05
1236,1236_20231117_142505_frame_478,0.7456835069198812,0.7579463511441603,0.7576493718714593,0.6201468042453508,0.8262077451592984,0.8390803712758899,1.956076143965318e-05,2.069968257297371e-05,2.995413674942331e-05,2.5581549062567657e-05
1236,1236_20231117_142505_frame_479,0.7448698918423236,0.7587952374731349,0.7595489526487607,0.6264973691838797,0.8362962961771988,0.8379553162321126,1.9227335138871587e-05,2.159124013428809e-05,3.052673307145706e-05,2.640274297352503e-05
1236,1236_20231117_142505_frame_48,0.7555064530799196,0.7829891966391672,0.7760324685934245,0.6363330053236799,0.8049883543035529,0.8633360047212683,2.0114374267506846e-05,2.2218567487889067e-05,3.248236244164235e-05,2.4108535087148442e-05
1236,1236_20231117_142505_frame_480,0.746406714990396,0.7607251193653066,0.760307428508107,0.6522930887705947,0.8249678871859727,0.8406457352690988,1.8936233068023807e-05,2.084818344178609e-05,3.0465548988818395e-05,2.6904049141715073e-05
1236,1236_20231117_142505_frame_481,0.7483578538316885,0.7598729918186152,0.7644545964838082,0.6336473962099067,0.8329835536348742,0.8392845032820669,1.8990627273135306e-05,2.0925260873510287e-05,2.8644984463241184e-05,2.667491161361806e-05
1236,1236_20231117_142505_frame_482,0.7413550169457278,0.7566626947326625,0.7524887004969152,0.6383357642297591,0.8346377872266654,0.8299936459250784,1.901823368566615e-05,2.097726656229392e-05,3.036559318824003e-05,2.7472743149876093e-05
1236,1236_20231117_142505_frame_483,0.7518918435256292,0.7666606156557813,0.7642569152063104,0.6489460218998934,0.8319532805374027,0.8382098238241096,1.9328333153355616e-05,1.9883316204337646e-05,2.9527105118883725e-05,2.5808146113136883e-05
1236,1236_20231117_142505_frame_484,0.7458954198424429,0.7643133144635786,0.7569794582119197,0.6480533771342487,0.8377156298898936,0.8339325732362642,1.91864381989847e-05,1.9791517394928094e-05,2.914824658896353e-05,2.7327192448809755e-05
