cow,lp_group,area,back_eu,back_geo,front_eu,front_geo,lb_area,lb_circ,lb_ecc,lb_vol,lb_vol2,lf_area,lf_circ,lf_ecc,lf_vol,lf_vol2,rb_area,rb_circ,rb_ecc,rb_vol,rb_vol2,rf_area,rf_circ,rf_ecc,rf_vol,rf_vol2,udder_circ,udder_ecc,volume,volume2,farmname,robotside,filename,directory,date,time,size,computer,begin_time,end_time,yield,device_name,conductivity_lf,conductivity_lr,conductivity_rf,conductivity_rr,mean_flow_lf,mean_flow_lr,mean_flow_rf,mean_flow_rr,yield_lf,yield_lr,yield_rf,yield_rr,occ(*1000_cells/ml),peak_flow_lf,peak_flow_lr,peak_flow_rf,peak_flow_rr,interval,quarters_num,num_videos,birth_date,age_in_days,last_calving_date,days_in_milk,lactation_number,total_kick-offs_last_7d,peak_occ_current_lactation,latest_lifetime_daily_yield,total_lifetime_yield,type,avg._occ_last_9_milkings,avg._flow_last_7_days,avg._yield_per_milking_last_7d,total_yield_in_lactation,peak_yield,peak_yield_day,peak_occ_current_lactation.1
1200,p,0.1599247782520509,0.2267952742728095,0.223517055671865,0.1307301866076729,0.1890416974023205,0.012963097274948,0.0001245093953147,0.6180726014182512,0.2089879064278118,0.220111247709732,0.0682413152338606,1.4471295425000966e-05,0.7758353097192107,1.933442230606395,1.8619993906000616,0.014786578789984,9.586098837378568e-05,0.7907814081433486,0.1892612204065265,0.2029361555693404,0.0643362349841148,1.657049182217654e-05,0.7815776325539291,1.836492016190413,1.816290356303052,0.5802504668365279,0.5802504668365279,4.093599582055975,4.071811657067221,laufenberg,left,1200_20231117_161152.bag,videos_2,20231117,16:12:08,1748997770,guilherme,11/17/2023 4:11 PM,4:18 PM,29.19,VMS_2,4.31,4.33,4.24,4.4,2.91,1.85,2.51,1.85,8.16,5.86,8.0,7.17,20.0,3.97,2.38,3.57,2.38,09:24:41,4.0,1,12/24/2019,1425,11/26/2022,357.0,2,0.0,345.0,33.6,47848.0,Tank,31.0,8.8,31.08,29563.99,96.64,84.0,345.0
1207,p,0.1642769146131057,0.092616689480601,0.174003998467898,0.2161690668227272,0.3101000388584142,0.0296692541806198,5.8813494665087694e-05,0.3792370350032215,0.650019629666385,0.6731878313120712,0.0687107767059879,1.2410340275999182e-05,0.6690254090247548,1.6309479539555995,1.6030303419858611,0.0188859611401631,9.320704502842744e-05,0.6773725359449767,0.2417358350164375,0.2624172233310212,0.047171533806993,2.0173712677145656e-05,0.8503466820389247,0.7464902704933015,0.7415675533659516,0.5894988431402909,0.5894988431402909,3.340569948814992,3.30634853640481,laufenberg,left,1207_20231117_131640.bag,videos_3,20231117,13:17:10,763412914,lab,11/17/2023 1:18 PM,1:29 PM,32.47,VMS_2,4.92,5.0,4.92,5.8,2.65,2.51,2.38,1.98,8.49,9.13,11.11,3.75,425.0,4.23,3.44,3.31,2.78,09:04:46,4.0,1,1/3/2020,1415,1/25/2023,297.0,2,0.0,1597.0,31.5,44641.0,Tank,441.0,9.08,31.41,28468.76,111.08,46.0,1597.0
1212,p,0.1884219589393793,0.089428838970368,0.1665673605297215,0.1950914272007952,0.295698236532376,0.0524218956686521,2.283826108077876e-05,0.6856996699351082,1.3612920806501665,1.2291692813840238,0.0168847946930854,5.124847929647387e-05,0.7564328097920141,0.1689322027781636,0.1343966584407177,0.0297227616047863,4.867459928695196e-05,0.5699900980919118,0.5687521397906553,0.5249934963798756,0.0891427795462871,7.333168367482484e-06,0.6803880538301338,2.5193043521442697,2.437531041541876,0.6187195730954363,0.6187195730954363,4.644156438759579,4.424202451897443,laufenberg,left,1212_20231117_143536.bag,videos_2,20231117,14:35:58,2507639460,guilherme,11/17/2023 2:35 PM,2:42 PM,46.03,VMS_2,,4.13,4.31,3.93,,3.97,3.84,4.23,,17.86,10.69,17.48,177.0,,5.03,5.16,5.16,12:52:58,3.0,1,1/13/2020,1405,2/8/2023,283.0,2,1.0,780.0,37.4,52527.0,Tank,147.0,11.01,38.9,25341.61,105.98,58.0,780.0
1219,p,0.1982246700846782,0.0635401232714122,0.1141617192766737,0.0964716162844005,0.1658047273930572,0.030588732203865,6.597899710428543e-05,0.4581761044651748,0.912509059834388,0.9069056004569176,0.0762063695101871,1.7948401437559794e-05,0.679117340521483,2.394183602724933,2.2174743082814707,0.0315107433725657,8.42437046279654e-05,0.8171143464540859,0.7366103284123702,0.8081047980639944,0.057432526039162,2.7949503473169225e-05,0.8127598177634346,1.5895305693216375,1.6309150946156126,0.670894600649989,0.670894600649989,5.593428813233858,5.516608304633685,laufenberg,left,1219_20231117_175155.bag,videos_2,20231117,17:52:22,2342762128,guilherme,11/17/2023 5:49 PM,5:59 PM,36.42,VMS_2,4.65,5.26,4.45,4.54,3.31,1.59,3.17,2.25,11.09,5.29,10.25,9.79,271.0,4.37,2.38,4.89,3.17,10:21:23,4.0,1,1/21/2020,1397,1/15/2023,307.0,2,4.0,2777.0,37.8,52823.0,Tank,389.0,10.71,35.06,29393.8,115.78,42.0,2777.0
1223,l,0.1699661812644481,0.0932539677273468,0.1630555843627533,0.1471277149337348,0.2452998180878791,0.0322172579104495,3.2729641211800214e-05,0.7021618277523504,0.6843156503884349,0.6391373413448044,0.0639650642481631,1.3319789603713549e-05,0.5545893787714908,1.402307087068034,1.4142266794103355,0.0305881314493072,5.561819899981418e-05,0.8516660356090728,0.522047326529652,0.5194800195639756,0.0490650897311903,2.5581847987537226e-05,0.6473524255837814,1.0019044339145011,1.0143636015092643,0.7833442555476041,0.5614659393607104,3.7373883133143777,3.721024500452304,laufenberg,right,1223_20231117_110830.bag,videos_1,20231117,11:09:04,3923648168,maria,11/17/2023 11:07 AM,11:13 AM,21.65,VMS_4,4.14,4.1,4.22,3.96,2.91,3.17,3.04,3.04,4.63,6.64,5.2,5.18,,4.23,4.37,4.37,4.37,05:54:42,4.0,5,1/30/2020,1388,1/9/2023,313.0,2,0.0,131.0,41.4,57520.0,Tank,,10.37,24.39,31026.43,113.97,42.0,131.0
1231,p,0.206624318730704,0.0785109828817287,0.1380483149427984,0.1584722499571096,0.2543346628146545,0.0302095132506974,7.414339851840507e-05,0.5030848985258218,0.6900742697797779,0.7257417907761823,0.0951457219957482,1.1022756459777272e-05,0.528779913329143,3.54969205611602,3.3945822316698178,0.0281415790309083,0.0001002517314757,0.7227811922113849,0.6258475093669197,0.6609485172052161,0.0603373866656345,2.540187465752063e-05,0.7871675274347683,1.5834373428424686,1.5598427985943424,0.3525999789353029,0.3525999789353029,6.370308203875594,6.274014401370456,laufenberg,left,1231_20231117_134357.bag,videos_2,20231117,13:44:22,2527790500,guilherme,11/17/2023 1:43 PM,1:50 PM,39.02,VMS_1,4.52,4.42,4.6,4.42,3.17,2.65,2.91,2.91,9.52,9.83,10.56,9.11,14.0,4.23,3.57,3.97,4.1,07:12:06,4.0,1,2/25/2020,1362,5/16/2023,186.0,2,0.0,2911.0,42.1,57312.0,Tank,19.0,11.58,38.93,23794.8,151.78,39.0,2911.0
1233,p,0.2133971920386984,0.1159921193448618,0.1770459629451664,0.1942051121148456,0.2895311867978242,0.0409376722510985,3.983499173057447e-05,0.5549619099572711,1.3808939927482995,1.301936461624152,0.0691878419071768,1.7167293570441035e-05,0.6153453331143974,2.0515734071849794,1.9875643275362245,0.0459583841144233,5.442899606548224e-05,0.6694987754621404,1.1306911945911553,1.1031144959731929,0.0609220395238539,2.293546414779815e-05,0.718954068736972,1.4836185211148958,1.4669490422563372,0.5838076863662314,0.5838076863662314,5.9680234676582975,5.82229218788536,laufenberg,left,1233_20231117_132057.bag,videos_2,20231117,13:21:46,5748608605,guilherme,11/17/2023 1:20 PM,1:29 PM,45.53,VMS_1,4.18,4.22,4.06,4.29,2.65,2.25,3.04,2.12,10.8,12.08,11.0,11.64,28.0,3.84,3.17,4.23,3.04,11:52:16,4.0,1,3/2/2020,1356,3/16/2023,247.0,2,2.0,1060.0,37.6,50931.0,Tank,19.0,10.74,35.56,24325.46,112.62,45.0,1060.0
1236,l,0.1831553099749278,0.0661986848633171,0.1272379885978432,0.1488060492906634,0.2100453767832907,0.0407563626169257,2.896064094955266e-05,0.8134564636174162,0.7864500658573806,0.7607476458461017,0.0565137286401409,1.878543492709581e-05,0.7403118348595608,1.311418050980265,1.2883916973093252,0.0389752118817291,2.58118066292838e-05,0.8429679091569786,0.7959630977141562,0.7525826796197278,0.0499262513533044,2.0442483400174827e-05,0.6375817907594161,1.0754196178244293,1.069305539820992,0.7645750750690012,0.738228456917753,3.908335684864885,3.831050078599027,laufenberg,right,1236_20231117_142505.bag,videos_1,20231117,14:25:42,4112333268,maria,11/17/2023 2:24 PM,2:34 PM,35.05,VMS_2,4.38,4.46,4.38,4.59,1.59,1.59,2.51,1.72,7.67,9.88,8.36,9.15,8.0,2.25,2.25,3.44,2.38,08:52:44,4.0,1,3/13/2020,1345,4/28/2023,204.0,2,0.0,2180.0,37.1,49921.0,Tank,25.0,7.47,37.62,22182.41,129.73,53.0,2180.0
1240,p,0.1943482908368436,0.0517344694318749,0.0966085503804377,0.137039802226136,0.2225065816140115,0.0339201214289771,6.239544563034898e-05,0.4529935529456431,0.9259390961961984,0.8583248704424872,0.0780502255853072,1.141621420060616e-05,0.6521258725348863,2.3901175871837097,2.33581400568274,0.0262854702097374,9.211066840658455e-05,0.7438738809920697,0.5537029072528926,0.5284117150017091,0.0615314268300057,2.2615574131347308e-05,0.791580035674223,1.438145942157091,1.426392231247718,0.5502027333724192,0.5502027333724192,5.321626901175918,5.23748418644559,laufenberg,left,1240_20231117_143755.bag,videos_2,20231117,14:38:16,2379868228,guilherme,11/17/2023 2:37 PM,2:45 PM,40.32,VMS_1,4.32,4.28,4.26,4.29,1.98,2.25,2.25,2.65,9.5,9.81,9.59,11.42,11.0,2.78,3.31,3.04,3.57,08:12:20,4.0,1,3/18/2020,1340,3/31/2023,232.0,2,0.0,5568.0,46.0,61584.0,Tank,29.0,9.02,32.94,28378.66,140.11,54.0,5568.0
1243,p,0.1919668606939256,0.1120883449375439,0.1413557279951048,0.2593754309492961,0.2728993050763181,0.0361212371544892,5.692792303715543e-05,0.5326715723264681,0.9781849325849408,0.9806513740404356,0.0846531733243494,1.202675083773628e-05,0.5615692460366241,2.9604142292650897,2.8701326229927666,0.0201283205647224,0.0001090409454184,0.6541773693503026,0.4230804347529789,0.4267862993269332,0.0585850554733719,2.3860107942161227e-05,0.8550281502273768,1.546988687050959,1.4609086071854227,0.5462084484137445,0.5462084484137445,5.687257283670869,5.608000419193187,laufenberg,left,1243_20231117_121712.bag,videos_2,20231117,12:17:32,2197107981,guilherme,11/17/2023 12:17 PM,12:23 PM,47.47,VMS_1,4.18,4.15,4.2,4.16,3.97,4.37,3.84,3.97,10.76,15.06,10.14,11.51,31.0,5.16,5.42,5.03,5.16,12:28:34,4.0,1,3/21/2020,1337,3/16/2023,247.0,2,0.0,277.0,33.2,44389.0,Tank,49.0,15.29,35.73,23122.9,112.06,46.0,277.0
1245,p,0.2146930991399418,0.0632055997883045,0.1465698433290893,0.1019497642870955,0.2437373907463449,0.0359348617520563,6.574437603343422e-05,0.7155521498128696,0.9355942888542172,0.99484244979834,0.0707145360401992,1.3421654714170718e-05,0.7191409587043616,2.2227541066415624,2.066138110103316,0.0591564133102395,3.6904941154347365e-05,0.8308094006412233,1.7729938261925036,1.7984753881485855,0.0491940764661695,2.2803316866825813e-05,0.6857837888309968,1.335777455159603,1.283757731065985,0.6711167855948877,0.6711167855948877,6.056098724726439,5.962215054990326,laufenberg,left,1245_20231117_130459.bag,videos_3,20231117,13:05:34,4000658516,lab,11/17/2023 1:08 PM,1:16 PM,43.1,VMS_2,4.64,4.59,4.92,4.67,4.23,4.23,3.31,3.17,9.61,11.57,8.4,13.51,20.0,6.22,5.42,4.76,4.37,09:32:29,4.0,1,3/23/2020,1335,2/23/2023,268.0,2,1.0,605.0,38.6,51515.0,Tank,88.0,13.78,42.9,28339.06,114.7,145.0,605.0
1246,p,0.2065489459006694,0.1105593262119022,0.1487210744643567,0.1914697209222809,0.2641787423210862,0.0533123546760792,2.691052772509576e-05,0.4972618929100674,1.817077995307376,1.7827422365161385,0.049401698405408,2.2438429761665363e-05,0.7551051074558043,1.1627100090346691,1.1427839796141852,0.023999161611452,8.970191268884139e-05,0.7630706433467692,0.6388452148711803,0.7043215655952011,0.0829721785749877,1.1792269860109604e-05,0.7465433189581053,2.879511051009266,2.843464093946221,0.6007520920412706,0.6007520920412706,6.361275222104586,6.293659414468851,laufenberg,left,1246_20231117_164243.bag,videos_2,20231117,16:42:54,1389641180,guilherme,11/17/2023 4:40 PM,4:50 PM,41.09,VMS_2,4.92,4.46,4.38,4.73,1.72,2.78,3.44,2.38,4.98,14.73,12.19,9.19,31.0,2.78,3.7,4.76,3.17,10:01:04,4.0,1,3/23/2020,1335,3/14/2023,249.0,2,0.0,134.0,38.3,51166.0,Tank,39.0,9.8,31.66,26783.48,120.67,129.0,134.0
1258,p,0.1968914818960292,0.1393004107729576,0.1941041794676767,0.2330958610954598,0.309428325696272,0.0245148111141046,7.692889495297743e-05,0.6447380328903024,0.5823308910545991,0.558235761775721,0.084198837561021,1.328175625841833e-05,0.7388456914301162,2.7239789777081778,2.6381033045568643,0.0254101819065558,9.222855668962192e-05,0.7168633103019624,0.5573579221979694,0.5664569240224426,0.072745616684902,1.9380144887402505e-05,0.8376440287102784,2.0123307892446043,1.9890916921172104,0.5576437713993766,0.5576437713993766,5.787351614068938,5.7151275371323145,laufenberg,left,1258_20231117_123257.bag,videos_3,20231117,12:34:18,9656435272,lab,11/17/2023 12:37 PM,12:45 PM,50.88,VMS_2,3.97,3.99,4.05,4.07,3.57,3.84,3.84,4.1,12.61,12.13,14.24,11.9,14.0,4.76,5.03,5.69,5.95,13:46:06,4.0,1,4/28/2020,1299,5/15/2023,187.0,2,1.0,394.0,30.2,39201.0,Tank,18.0,13.12,36.45,17304.79,105.03,126.0,394.0
1259,p,0.1948634876494393,0.0718205024773156,0.1205180167091253,0.1861123537461319,0.2543633088309344,0.0319978695785049,4.43225163785848e-05,0.3645817519457187,0.6395067844513423,0.6138811990671083,0.0606974437481987,1.105723499876259e-05,0.6682391884518601,1.3655122723933877,1.3698633580470128,0.0287558572614408,6.59881205435255e-05,0.7631004938447783,0.6826120172854095,0.649402107519751,0.0692519846873511,1.7892072917599575e-05,0.794499578266951,1.7179835964597272,1.6808594920257502,0.5809243626743129,0.5809243626743129,4.560576685460664,4.494809452934291,laufenberg,left,1259_20231117_125126.bag,videos_3,20231117,12:51:52,2887850461,lab,11/17/2023 12:55 PM,1:04 PM,47.99,VMS_2,4.44,4.46,4.52,4.47,2.38,2.51,2.65,1.98,11.46,13.03,12.46,11.05,14.0,3.44,3.31,3.84,2.78,10:46:13,4.0,1,5/1/2020,1296,3/13/2023,250.0,2,0.0,394.0,36.1,46726.0,Tank,20.0,9.78,39.7,25893.63,116.98,102.0,394.0
1262,l,0.2562420459744113,0.1784509685628965,0.1807886608913571,0.164570020344734,0.2731310354726253,0.037018575559549,3.420360383887186e-05,0.5520001698041446,0.929240182354086,0.9451877797249572,0.0891862196750551,1.1983840740945282e-05,0.502744258605982,2.765948197012998,2.7312829871351907,0.0525855136165681,6.860930532142756e-05,0.8396899988630995,0.2679558062956259,0.273698719206524,0.0912111744110555,8.236994112479683e-06,0.5802739368584046,2.755987422673513,2.715072347299787,0.793717025719908,0.4903448048463279,6.485002756066058,6.408501275295475,laufenberg,right,1262_20231117_121934.bag,videos_1,20231117,12:19:56,2376087276,maria,11/17/2023 12:18 PM,12:30 PM,54.61,VMS_4,4.54,4.56,4.48,0.0,2.78,3.17,2.91,0.26,17.92,17.99,18.54,0.15,,4.37,5.42,4.5,0.53,12:21:57,4.0,1,5/5/2020,1292,7/28/2023,113.0,2,3.0,1394.0,32.9,42456.0,Tank,,8.12,41.33,12085.61,118.14,97.0,1394.0
1263,p,0.1943176909651012,0.0766539734065642,0.1394840843661059,0.1488148942976111,0.2488663228897399,0.0519139144472769,4.3735724907857713e-05,0.6157176881315034,1.657593005175261,1.6184424529248664,0.0619519002027515,2.805852502034033e-05,0.6395771452274387,1.8829814528638196,1.8118491520160356,0.0331995128478649,8.850185633568064e-05,0.8316401065788688,0.9089554319442436,0.9930689338458204,0.0525096531193283,2.8924220648346392e-05,0.7622095937096098,1.5540160803632697,1.500729442166028,0.6047321650735483,0.6047321650735483,5.960174077587066,5.894371626863176,laufenberg,left,1263_20231117_124403.bag,videos_2,20231117,12:44:24,2411811036,guilherme,11/17/2023 12:43 PM,12:49 PM,27.27,VMS_1,4.31,4.29,4.39,4.29,2.91,3.31,2.78,3.04,5.22,8.16,6.99,6.9,100.0,3.84,4.5,3.84,4.1,05:51:10,4.0,1,5/6/2020,1291,5/17/2023,185.0,2,0.0,425.0,31.1,40141.0,Tank,21.0,11.2,33.14,20228.19,131.09,67.0,425.0
1266,p,0.2216802590056705,0.0764035409072677,0.1354887812995807,0.1469309424994361,0.2287321424620957,0.0551423741563381,2.17903440393276e-05,0.4714203526058617,1.7597539876665986,1.7492884871979033,0.0884906893372159,1.227610915462118e-05,0.459660527003777,2.7143966391471324,2.67227100757657,0.0268613762898971,8.34309154533222e-05,0.8343499213715618,0.6863165396066055,0.6630527040387167,0.0542244827465876,3.3617256691193e-05,0.8328606474950231,1.391810697791409,1.35175918917942,0.6685402400496345,0.6685402400496345,6.433945874927458,6.334632978567552,laufenberg,left,1266_20231117_162000.bag,videos_2,20231117,16:20:14,1542595385,guilherme,11/17/2023 4:19 PM,4:32 PM,60.41,VMS_2,4.25,4.33,4.37,4.33,1.72,2.12,2.25,2.65,12.85,19.82,11.07,16.67,17.0,2.65,3.17,3.17,3.31,15:29:35,4.0,1,5/13/2020,1284,4/9/2023,223.0,2,1.0,1125.0,33.5,43033.0,Tank,58.0,8.64,40.03,22658.48,119.51,76.0,1125.0
1267,p,0.2731859039530032,0.1460357184923165,0.2192235068866739,0.1905195592487689,0.3095498438935648,0.0549329141256761,6.458844780401395e-05,0.5435269572209017,0.9263491766916404,0.9007352051481696,0.0971892128415948,1.3005288701710304e-05,0.6178529752020455,2.369338084140367,2.3327906684906314,0.0516370341934276,7.105810134010914e-05,0.7089955248058444,0.8948275206691144,0.8784694149107652,0.0730301575176418,2.4365533740705653e-05,0.7544733772933846,2.21184181467608,2.1040508779918268,0.7189093400511266,0.7189093400511266,6.281191730789827,6.129223751250214,laufenberg,left,1267_20231117_162510.bag,videos_2,20231117,16:25:26,1807658122,guilherme,11/17/2023 4:24 PM,4:35 PM,51.59,VMS_1,4.11,4.28,3.93,4.15,2.25,1.85,1.85,1.72,15.1,12.65,12.99,10.85,14.0,3.57,3.44,3.17,2.65,20:36:38,4.0,1,5/17/2020,1280,2/26/2023,265.0,2,0.0,4197.0,36.7,46913.0,Tank,34.0,7.54,39.2,26732.22,131.79,116.0,4197.0
1271,l,0.2463680580632273,0.1304758144259484,0.2002371311976933,0.2052825325514386,0.3365369043392082,0.0466416290558121,4.221362576150574e-05,0.5696501046306462,0.9228135663275856,0.8765392482184233,0.0981718672573867,9.917462362191777e-06,0.6750421315577102,2.6098924949711813,2.5276297639943843,0.0454349684797133,5.033098838320943e-05,0.8092805606652791,1.023952297776572,1.0545561755763693,0.0576213590786066,2.658024362396776e-05,0.7337172256160627,1.213256521560535,1.2311272089774985,0.7387337576675403,0.6482682693799995,5.663153872537048,5.616220269582209,laufenberg,right,1271_20231117_164614.bag,videos_1,20231117,16:46:48,3830368406,maria,11/17/2023 4:46 PM,4:56 PM,57.98,VMS_3,4.16,4.19,4.23,4.23,3.7,2.38,2.78,2.51,13.51,15.96,13.98,14.53,,5.16,3.44,3.84,3.44,13:44:26,4.0,1,5/23/2020,1274,6/22/2023,149.0,2,0.0,334.0,29.4,37487.0,Tank,,10.98,44.86,15887.86,122.48,63.0,334.0
1273,p,0.2851471962423346,0.1576804696680644,0.1972867723614275,0.2757775675167261,0.3155871024514561,0.0507308623626658,4.278764771996347e-05,0.3285376485636604,1.1396939705647062,1.0703168680554611,0.1005388658131466,9.644957830039514e-06,0.6416331607885142,2.2772397262581645,2.23850533568092,0.0511751727988127,5.8489786668634905e-05,0.6815300615443273,1.6748582207708909,1.4669583124736976,0.0922556156430386,1.3273554632210649e-05,0.7702968630386279,2.876934843022256,2.803066304913093,0.5036812384257684,0.5036812384257684,7.82867620767885,7.557474622164426,laufenberg,left,1273_20231117_160411.bag,videos_2,20231117,16:04:24,1530616820,guilherme,11/17/2023 4:02 PM,4:11 PM,34.0,VMS_2,4.11,4.13,4.17,4.06,2.38,2.51,2.25,2.51,7.96,8.49,8.09,9.46,22.0,3.57,3.44,3.57,3.7,08:57:56,4.0,1,5/31/2020,1266,4/25/2023,207.0,2,0.0,877.0,29.7,37598.0,Tank,23.0,10.01,40.89,21057.54,118.04,81.0,877.0
1274,p,0.2287210546478134,0.103991655411305,0.1800281657416482,0.2552259696235335,0.3145239671472124,0.0582693129560623,3.274603609188999e-05,0.6009209739194401,1.4830080059522155,1.433769285017082,0.0744368036237588,1.0598421142571663e-05,0.5741119857326453,1.9092915234386296,1.8280121940975629,0.0394088789601807,8.054830542996683e-05,0.8742765268863348,0.8078268187262012,0.8238666480688552,0.0606868947150273,1.7820529735051566e-05,0.7532328624101633,1.4092661238849606,1.3616822563792816,0.5302508604269248,0.5302508604269248,5.625423333581493,5.539890410759255,laufenberg,left,1274_20231117_105454.bag,videos_3,20231121,21:12:50,3491345791,lab,11/17/2023 9:10 PM,9:17 PM,38.51,VMS_2,4.18,4.13,4.12,4.12,1.85,3.04,1.85,2.78,7.12,11.84,8.05,11.51,60.0,2.78,4.1,2.65,3.7,10:03:41,4.0,1,6/2/2020,1264,8/5/2023,105.0,2,0.0,294.0,21.8,27609.0,Tank,47.0,9.76,32.61,9655.81,104.25,47.0,294.0
1276,p,0.170415384021932,0.064086173561807,0.1254769332006254,0.1169290197652189,0.2033540836084018,0.0265824080262178,6.465107521811542e-05,0.4427973412719621,0.6011323928361422,0.6144629768382491,0.0636354754546755,1.3349920793342263e-05,0.7019661402043339,1.8030299245052532,1.7046234147366226,0.0240734804265547,6.838108868776027e-05,0.6711431538491888,0.4959335289347608,0.4974739349033062,0.0536712480821852,2.174515567121095e-05,0.8153806969954708,1.1723506756054602,1.156929409545227,0.5935021352247101,0.5935021352247101,4.179724059774979,4.123888407872628,laufenberg,left,1276_20231117_144729.bag,videos_2,20231117,14:47:48,2209401502,guilherme,11/17/2023 2:47 PM,2:55 PM,39.77,VMS_1,4.25,4.08,4.06,4.02,2.65,2.12,2.38,3.17,9.06,10.01,8.62,12.08,28.0,3.57,2.91,3.17,4.1,06:29:34,4.0,1,6/4/2020,1262,7/23/2023,118.0,2,0.0,411.0,32.2,40666.0,Tank,48.0,9.49,44.22,14989.96,146.43,64.0,411.0
1277,p,0.2152089970135633,0.1923956245503717,0.190470016215003,0.2293033185047246,0.2760202536106238,0.0239178060183145,8.42969166231559e-05,0.7409311221449123,0.5860748765213087,0.6004125440355187,0.0970347221541353,7.089457816997678e-06,0.4519195630758781,3.075897985564788,2.955507520444093,0.0534552013449132,4.712531208029255e-05,0.6799213370881494,1.802922038754104,1.818030341366179,0.054834133643631,2.8468243830665723e-05,0.8971096923011707,1.2206053425958985,1.3184014713675398,0.6156093076591754,0.6156093076591754,6.379389265995954,6.320886440208692,laufenberg,left,1277_20231117_133850.bag,videos_2,20231117,13:39:18,3270274001,guilherme,11/17/2023 1:37 PM,1:45 PM,31.0,VMS_2,4.31,,,4.26,4.23,,,3.7,13.1,,,17.9,68.0,5.69,,,4.76,07:31:11,2.0,1,6/8/2020,1258,5/26/2023,176.0,2,0.0,168.0,21.3,26758.0,Tank,51.0,7.55,33.23,15595.19,101.85,51.0,168.0
1281,l,0.2254845847915214,0.0826302599599681,0.1686575962943483,0.1560517167303352,0.2773135601649443,0.0485421745771873,5.405052707727295e-05,0.5076677777899576,0.2235769045037365,0.2289383969831718,0.0708939283295768,8.924185473136013e-06,0.7782103980069413,1.361542334287778,1.3359072831573984,0.0276082952602262,8.855672866466379e-05,0.5950042994603546,0.1934624568776752,0.1973992033767198,0.0745988445424767,1.3342874972278543e-05,0.8666056270738771,1.4463235381668906,1.4374061946142316,0.7905551882611321,0.6791947579612655,3.1953603762489897,3.1065127247413646,laufenberg,right,1281_20231117_111109.bag,videos_1,20231117,11:11:42,3761340170,maria,11/17/2023 11:08 AM,11:20 AM,25.0,VMS_3,4.56,4.51,4.49,4.6,2.12,1.72,2.25,1.59,6.42,6.48,6.42,5.69,,3.57,2.91,3.7,2.78,08:20:14,4.0,1,6/15/2020,1251,7/5/2023,136.0,2,1.0,111.0,31.4,39229.0,Tank,,10.87,39.56,14926.62,122.73,75.0,111.0
1282,p,0.2039057414167813,0.1377793381966188,0.2077545704724665,0.2639314195418696,0.349015438095409,0.0151564129705983,8.506243674356372e-05,0.7705648338453196,0.0773515480662812,0.1221608899596214,0.0577041814192556,9.38070937100704e-06,0.6704048935123613,0.9487510546086269,0.8901368223618996,0.0738889204151673,1.92128582880279e-05,0.7295515042572768,1.6459065442050778,1.595098086347595,0.0596857023407742,1.4526435581873436e-05,0.5915909770918073,1.1553322508311967,1.1399755379976173,0.5666758115692911,0.5666758115692911,3.791773634677488,3.774497936774136,laufenberg,left,1282_20231117_121652.bag,videos_3,20231117,12:17:14,2518137301,lab,11/17/2023 12:20 PM,12:28 PM,42.37,VMS_2,4.58,,4.59,4.4,3.44,,3.57,3.97,12.85,,11.88,17.64,42.0,4.63,,4.76,5.42,08:57:54,3.0,1,6/17/2020,1249,9/6/2023,73.0,2,0.0,1062.0,30.0,37432.0,Tank,65.0,10.71,36.09,8039.29,,,1062.0
1291,l,0.1976872946575735,0.0483333613808279,0.1091060733904208,0.1314792851405658,0.286611189806122,0.0237612959439785,5.746428737569947e-05,0.6348414621927374,0.2595219367524491,0.2638732958092064,0.0720280004030942,1.081519915764916e-05,0.684300990300956,1.2522641537849433,1.2492567744875454,0.0129469246025685,8.017417837130771e-05,0.7423777093349094,0.0861318922909067,0.0993491523599638,0.0688819576057665,2.004899897974169e-05,0.7478657288284003,0.883592095253114,0.8824232845891944,0.7674269795020703,0.5830096408586889,2.310730899974028,2.307518757154904,laufenberg,right,1291_20231117_112153.bag,videos_1,20231117,11:22:08,1539712713,maria,11/17/2023 11:21 AM,11:27 AM,24.71,VMS_3,5.09,4.51,4.49,4.53,2.65,2.65,3.57,2.65,3.73,6.57,6.5,7.91,,3.84,3.7,5.42,3.44,06:11:21,4.0,1,7/19/2020,1217,7/15/2023,126.0,2,0.0,1565.0,26.6,32380.0,Tank,,12.01,26.87,12204.18,109.54,58.0,1565.0
1293,l,0.1834534028016018,0.06719535298545,0.1373932927022071,0.2505418668749483,0.3303644587227718,0.0316291050537443,4.083382460693815e-05,0.7151324447457486,0.5727460515854409,0.58718197106214,0.0629121335427624,7.87840792831923e-06,0.5918406050027638,1.302622570737889,1.2906628375033695,0.0328791334656146,5.1661781438313e-05,0.8448296752184716,0.4480893875464506,0.4594314318341496,0.0528108807474225,1.437855509719257e-05,0.7200883761489141,0.9757044447630456,0.980812781446483,0.779631189993796,0.5659126108498158,3.389362471529249,3.3785124052255,laufenberg,right,1293_20231117_112814.bag,videos_1,20231117,11:28:30,1615495334,maria,11/17/2023 11:28 AM,11:37 AM,46.21,VMS_3,4.22,4.44,4.36,4.47,2.25,2.38,2.12,2.51,13.03,10.78,12.99,9.41,,3.04,3.7,3.04,3.57,12:17:04,4.0,1,7/26/2020,1210,6/4/2023,167.0,2,1.0,145.0,28.5,34444.0,Tank,,9.98,35.27,16445.36,114.84,23.0,145.0
