cow,udder_vol,lf_vol,rf_vol,lb_vol,rb_vol,udder_sarea,lf_sarea,rf_sarea,lb_sarea,rb_sarea,lf_angle,rf_angle,lb_angle,rb_angle,front_eu,back_eu,right_eu,left_eu,front_gd,back_gd,right_gd,left_gd,udder_peri,udder_area,udder_circ,udder_exc,lf_peri,lf_area,lf_circ,lf_exc,rf_peri,rf_area,rf_circ,rf_exc,lb_peri,lb_area,lb_circ,lb_exc,rb_peri,rb_area,rb_circ,rb_exc,lf_len,rf_len,lb_len,rb_len
1173,9.111657319421576,2.736533717894363,3.3681315362088253,1.0747008913456984,0.8836503428121391,2541.31900548414,828.0207989016061,913.8950789740336,415.708393655593,387.0736976526371,67.56421501829293,86.36173456216467,117.37489918441696,88.51156016731406,21.46563744587685,11.306974108612838,23.68758846175926,20.882071426327585,29.51403905163109,20.31398312052504,23.63601604530372,25.329289966935463,1167.650937063832,82838.0,0.7639021350477084,0.5773765873146329,637.5128060534578,22934.0,1.5165938130087365e-05,0.6204019221220277,673.2346314604057,27825.0,1.0884991173135048e-05,0.6739997407164806,561.3290398693841,16996.0,2.460475045314859e-05,0.6930131708660817,499.1391770309007,14875.0,2.8611574247931973e-05,0.5645797427583735,,42.92487510784819,38.467116016049104,39.75676555854833
1177,,,,,,,,,,,,69.33533938567975,,,,,,16.237026550126384,26.128287261362704,,,16.900914659968603,1207.9940828143394,92317.0,0.7949904891087807,0.5717364902652743,753.5128060534577,30449.0,1.0213025899517904e-05,0.7617666955256712,,,7.776898011808784e-06,0.6991811060210033,,,,,,,2.0107498599686267e-05,0.8640918968534327,34.19302519120688,,,
1192,4.8065761568476475,2.9272006425758885,1.304491945735656,0.2590511501481223,0.1725618111637247,1884.4826120833845,813.7974514605903,540.9519808358189,150.30032768712653,341.8363176397065,,50.587049871817406,,,12.953774677718135,7.969233506366468,19.29149984942932,19.43996648011658,25.43312081203003,9.959665869710117,21.85619392215285,18.54144352647762,1221.4011537017761,92398.5,0.780197729780645,0.5705958000803778,822.1833329081849,39031.5,6.782202531929418e-06,0.5511948094384495,661.1538956566621,23283.5,1.5346653933789092e-05,0.7778630021033697,461.32999615553604,10656.5,5.173113524163237e-05,0.6654674959604598,588.7041481883563,,2.111577577454381e-05,0.6503479297690554,45.305831903346466,40.61658099463741,,21.2983408469041
1198,7.074192352297393,3.4106594501597467,2.4472878418162933,0.5300609593933674,0.6577929044185132,1839.9181251151592,795.1925233968169,561.7826888649947,317.31224114923185,212.8631260543106,62.04316931066154,75.93334009005497,117.68260167368274,103.2381576285066,21.45844526696977,9.193391045993144,20.12527038509217,23.144620942682234,31.30718521657332,17.693237195923867,22.0542812243156,23.193011871850388,1000.607214462436,62818.0,0.7921489129044413,0.5894988431402909,703.144227664784,26593.0,1.2410340275999182e-05,0.6690254090247548,607.7888886054566,19582.0,2.0173712677145656e-05,0.8503466820389247,390.83556979968256,9110.0,5.8813494665087694e-05,0.3792370350032215,357.9716087690037,6945.0,9.320704502842744e-05,0.6773725359449767,39.42294988623882,40.47168783643232,33.40884516370054,26.034027203591663
1200,6.040810018482638,2.152166535578787,2.133370972948744,0.1200390665141157,0.196912668086004,1871.8313131953607,848.2719767422543,747.3237195930171,135.8590015307568,160.22135413228412,,,,76.71323053758734,10.609607032226402,,,15.431535694336942,19.48486286896648,22.63199251064465,,16.17574445136602,968.607214462436,57998.0,0.777421921926298,0.5802504668365279,649.0315292925759,23862.0,1.4471295425000966e-05,0.7758353097192107,604.1259377015544,21347.0,1.657049182217654e-05,0.7815776325539291,321.9421715174808,5677.0,0.0001252836805884,0.6176506161337862,368.69343417595167,6942.0,9.586098837378568e-05,0.7907814081433486,36.55534046341412,28.85831206829289,,
1207,7.074192352297393,3.4106594501597467,2.4472878418162933,0.5300609593933674,0.6577929044185132,1839.9181251151592,795.1925233968169,561.7826888649947,317.31224114923185,212.8631260543106,62.04316931066154,75.93334009005497,117.68260167368274,103.2381576285066,21.45844526696977,9.193391045993144,20.12527038509217,23.144620942682234,31.30718521657332,17.693237195923867,22.0542812243156,23.193011871850388,1000.607214462436,62818.0,0.7921489129044413,0.5894988431402909,703.144227664784,26593.0,1.2410340275999182e-05,0.6690254090247548,607.7888886054566,19582.0,2.0173712677145656e-05,0.8503466820389247,390.83556979968256,9110.0,5.8813494665087694e-05,0.3792370350032215,357.9716087690037,6945.0,9.320704502842744e-05,0.6773725359449767,39.42294988623882,40.47168783643232,33.40884516370054,26.034027203591663
1212,5.799500233588296,,3.2213152726159806,0.6538688279277733,,1836.5454030686983,,868.8123632147295,527.7634030846727,251.83316143262192,,69.75463395706268,109.89110592871673,91.64055542506536,17.411122965872988,8.18109990218886,22.43772670539726,20.108249494663884,28.415272856665407,16.547101127197312,24.80984062775112,22.926182324987877,1147.5016587651644,76398.0,,0.6187195730954363,,,,,792.3645737753169,,7.333168367482484e-06,0.6803880538301338,592.1980515339465,,2.283826108077876e-05,0.6856996699351082,444.2741699796952,10697.0,4.867459928695196e-05,0.5699900980919118,,46.478912732568446,37.351833548641416,32.06982350819654
1219,8.496083387546815,3.825089530775929,2.4139357851377947,0.8712499911991587,0.7972377046780779,2021.4902279466546,830.4336328468057,591.6564850655545,300.7022941312947,300.1238949449472,,57.56218468482555,,124.99170658732076,8.337626014086368,5.64101504810956,19.352927125723014,18.14902167204216,,11.47336383412939,20.870458103395507,21.533613928420824,939.8670990922584,53057.5,0.7615244155416958,0.670894600649989,639.7924599429249,21197.0,1.7948401437559794e-05,0.679117340521483,515.8477631085022,15221.5,2.7949503473169225e-05,0.8127598177634346,371.71424945612296,8417.0,6.597899710428543e-05,0.45817610446517487,411.9305012189244,7861.5,8.42437046279654e-05,0.8171143464540859,46.33857677921772,34.32832304686319,38.83861091131857,35.955172960662296
1223,5.454256513859523,2.4927161486327005,1.5099958238382802,0.7353408220412708,0.6398946051761025,2268.4523877102565,917.0997518370503,492.83475372171387,574.2864309223908,343.6245412072289,84.82483213503046,74.58369977905173,101.07111888608202,98.0648643827526,10.903058502120558,6.895768684314822,17.09814543656839,15.43778109110866,24.78741346861337,16.426522370374723,23.19211696651233,23.341714362482023,1038.4894654563443,67240.0,0.7833442555476041,0.5614659393607107,672.5351006300441,24934.0,0.7039442904122855,0.5545893787714905,516.0731598529186,15913.0,0.750826135251158,0.6473524255837815,557.7178207935912,14565.0,0.5926237428002649,0.7021618277523506,462.3807716974934,10138.0,0.5993293955888997,0.8516660356090726,39.050412268751806,,,52.02574205446184
1231,6.859550498699123,2.7636207276832883,1.8031568110019003,0.6249020231675337,0.48100808042990184,2180.280946956922,1050.1847045099503,658.2069372447072,272.6974334420247,268.09182611234337,77.35494397306176,74.56889971522284,91.47592460324387,115.95360892831424,13.569184042031322,7.109192297981762,16.640095135798767,17.473872423292512,25.648586761167092,12.201867503519033,19.84598215650067,22.10844202373402,973.3437584951456,58986.5,0.7828346102272727,,665.4665581351203,27534.5,1.1022756459777273e-05,0.528779913329143,553.2797436238418,16532.5,2.540187465752063e-05,0.7871675274347683,346.16652224137044,7652.5,7.414339851840507e-05,0.5030848985258218,364.7645019878171,6773.5,0.00010025173147574999,0.7227811922113849,46.3728417763724,41.617516498849156,32.30544045688271,26.899541502886148
1233,9.622511560906366,3.621894432229914,3.2357346884510987,1.1717731617857416,1.09213509816048,2161.0177020112624,721.8262248148509,647.1848014555542,385.090049592246,425.6607045100594,87.82984136768486,67.47726232664466,89.06458491381247,115.63032355361912,16.7643661894477,9.901840672016345,21.87078126047106,21.98722443947902,28.98474240803405,17.574306987516053,24.69059096746897,25.647561974828008,1004.222438151586,60313.0,0.7537997009282562,0.5838076863662314,576.9482681718907,20529.0,1.716732119240553e-05,0.6153638533564552,542.3746750430836,17227.0,2.293546414779815e-05,0.718954068736972,440.9777054234136,11809.0,3.983515885025228e-05,0.5550027175865819,432.74725804511405,9985.0,5.443506843022918e-05,0.6694309368150033,47.59549733868111,49.624468322104775,35.8398124284654,37.62780841500223
1236,5.90255309065953,2.0059823167635997,2.0552958123251845,0.7369920987073036,0.8354824881271056,2035.3776705024616,544.6171053853948,526.6512470953222,490.701283587622,533.9965359134554,80.59234807212363,72.49057148935019,115.44423403549852,91.3062511986284,10.808742276125164,4.80464853349138,19.49951501262597,16.652822595507416,21.123557903893506,13.2934704948501,23.657575819477373,20.95860720603348,1090.891485709898,72393.0,0.7645750750690012,0.7382284569177527,588.2031021678297,19810.0,0.7260878771738712,0.7403118348595609,584.7949852598665,19142.0,0.6978911429256932,0.6375817907594165,562.4812767608818,15585.0,0.6286593226317487,0.813456463617416,,,0.5881870495300775,0.8429679091569785,44.28806077579634,45.00475586384198,33.501340065034306,36.50268853717652
