animal_number,min_date,max_date,count_date,min_dim,max_dim,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1277,2023-05-26,2023-11-17,178,0.0,175.0,365.1013645224172,13.769044834307993,5.7930019493177385,,7.976042884990253,,,2.260701754385965,2.0221052631578944,,63.67056530214425,1,0,0,4,1,4,4,7073.86,515,0.1941747572815534,0.0,0.0,0.7766990291262136,0.1941747572815534,0.7766990291262136,0.7766990291262136,2979.04,0.0,4094.82,0.0,29036.49708737864
1279,2023-09-20,2024-07-27,322,0.0,311.0,262.66788766788767,16.81142857142857,2.6313308913308915,4.988046398046398,5.957716727716727,3.2343345543345543,1.944981684981685,1.667912087912088,2.238168498168498,2.3649084249084247,97.25885225885226,1,4,2,2,3,6,8,13920.69,833,0.120048019207683,0.4801920768307323,0.2400960384153661,0.2400960384153661,0.3601440576230492,0.7202881152460985,0.9603841536614646,2163.54,4145.01,4952.59,2659.55,31910.57382953181
1281,2023-07-05,2024-08-20,420,0.0,412.0,286.91523713420787,17.08803229061554,4.317991927346116,4.298052472250252,4.1542179616548935,4.317769929364278,1.900201816347124,1.9541473259334008,1.5859132189707368,1.5405045408678104,95.7891019172553,3,1,11,2,14,3,14,17043.54,999,0.3003003003003003,0.1001001001001,1.1011011011011012,0.2002002002002001,1.4014014014014011,0.3003003003003003,1.4014014014014011,4297.68,4288.13,4147.03,4310.7,35229.17617617617
1282,2023-09-06,2024-07-05,308,0.0,303.0,247.63199105145412,15.874485458612977,4.961107382550335,,6.357885906040268,4.555492170022371,2.416912751677852,2.194765100671141,2.5967785234899328,,83.77740492170022,0,0,0,2,0,2,2,14222.85,900,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,4442.61,0.0,5697.75,4082.49,28766.321111111112
1283,2023-05-26,2024-03-21,301,0.0,300.0,225.83294930875576,14.719781105990783,3.224608294930876,4.147891705069124,4.405345622119816,2.941935483870968,1.8069815668202764,2.2559447004608297,2.159654377880184,2.130483870967742,96.9089861751152,2,6,3,4,4,7,8,12851.34,876,0.228310502283105,0.684931506849315,0.3424657534246575,0.45662100456621,0.45662100456621,0.7990867579908676,0.91324200913242,2820.54,3616.32,3850.1,2564.38,29281.38698630137
1284,2023-06-03,2023-11-17,170,0.0,167.0,345.27789934354485,18.46177242888403,6.051925601750547,4.36858407079646,4.761378555798687,5.488074398249453,1.8312472647702407,1.814048140043764,1.6738293216630198,1.7333628318584071,89.0328227571116,2,0,0,8,2,8,8,8757.99,477,0.4192872117400419,0.0,0.0,1.677148846960168,0.4192872117400419,1.677148846960168,1.677148846960168,2822.27,1043.2,2273.6,2618.92,29921.794549266247
1286,2023-07-24,2023-11-17,119,0.0,116.0,295.53799392097267,16.547203647416413,3.711276595744681,4.43176291793313,4.932735562310031,3.471428571428571,1.4416413373860182,1.5939209726443768,1.8687537993920973,2.0781155015197568,96.92401215805472,0,0,0,0,0,0,0,5534.34,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.29,1483.98,1652.08,1164.99,29736.17717717718
1288,2023-09-17,2024-08-20,344,0.0,338.0,527.1636863823934,19.07812929848693,4.168734525447043,5.183314993122421,4.634800550206327,5.091279229711142,1.3282530949105915,1.0881705639614856,1.272792297111417,1.357716643741403,98.75103163686384,89,384,77,427,142,494,496,14250.69,753,11.819389110225764,50.99601593625498,10.225763612217795,56.70650730411687,18.857901726427624,65.60424966799468,65.86985391766268,3125.53,3822.15,3475.94,3827.07,38126.93227091633
1291,2023-07-15,2024-05-09,303,0.0,299.0,237.01385681293303,14.375612009237877,2.5884872979214784,3.4360854503464204,4.578706697459584,3.7723325635103926,2.4534872979214777,1.955473441108545,1.9605311778290992,1.75635103926097,96.72748267898383,2,3,0,11,2,11,11,12525.13,874,0.2288329519450801,0.3432494279176201,0.0,1.2585812356979404,0.2288329519450801,1.2585812356979404,1.2585812356979404,2251.16,2998.62,3985.95,3289.4,29194.887871853545
1293,2023-06-04,2024-03-21,293,0.0,291.0,337.15691868758915,16.687517831669044,4.870356633380884,3.680855920114123,3.463409415121255,4.672895863052782,1.5314122681883025,1.6913837375178318,1.7761198288159772,1.7504422253922969,95.8530670470756,1,1,0,3,1,3,3,11944.8,719,0.1390820584144645,0.1390820584144645,0.0,0.4172461752433936,0.1390820584144645,0.4172461752433936,0.4172461752433936,3444.17,2650.97,2492.05,3357.61,34553.05006954103
1294,2023-08-02,2023-11-17,110,0.0,107.0,265.63529411764705,17.25313725490196,4.111607843137255,5.826549019607843,3.8522745098039217,3.462705882352941,1.8861176470588237,1.8291764705882352,1.992705882352941,2.7694117647058825,105.18823529411765,0,2,0,2,0,4,4,4617.91,271,0.0,0.7380073800738007,0.0,0.7380073800738007,0.0,1.4760147601476017,1.4760147601476017,1109.35,1576.52,1037.55,894.49,33745.634686346864
1295,2023-06-30,2023-11-17,143,1.0,141.0,291.142091152815,13.891742627345844,,5.336353887399464,5.886890080428954,2.6684986595174265,1.4404825737265414,,1.9346380697050936,1.8572654155495976,77.86595174262735,0,2,1,3,1,4,5,5210.64,377,0.0,0.5305039787798408,0.2652519893899204,0.7957559681697612,0.2652519893899204,1.0610079575596816,1.326259946949602,0.0,2008.82,2197.83,1003.99,31865.18567639257
1300,2023-07-21,2023-11-17,120,0.0,119.0,290.76146788990826,15.431376146788992,3.909021406727829,4.2553822629969416,4.388440366972477,2.878532110091743,1.3831192660550458,1.5056880733944955,1.8089908256880731,2.066422018348624,94.74311926605505,0,0,0,6,0,6,6,5233.77,341,0.0,0.0,0.0,1.7595307917888563,0.0,1.7595307917888563,1.7595307917888563,1307.34,1453.65,1493.83,978.95,29920.803519061585
1305,2023-08-20,2024-07-27,345,1.0,343.0,387.29479768786126,16.165676300578035,5.921294797687861,5.261445086705202,,4.9829364161849705,1.6312369942196532,1.655098265895954,,1.4030057803468208,81.74566473988439,10,64,8,0,18,64,70,14108.34,877,1.1402508551881414,7.297605473204105,0.9122006841505133,0.0,2.0524515393386547,7.297605473204105,7.98175598631699,5180.14,4579.18,0.0,4349.02,33240.70011402509
1312,2023-09-26,2024-07-27,311,0.0,305.0,403.0753246753247,18.981376623376622,4.326831168831169,5.066181818181819,5.125155844155844,4.463207792207792,1.6142337662337662,1.4766233766233767,1.2576623376623377,1.4064155844155846,95.7038961038961,3,3,1,4,3,6,6,14819.86,787,0.3811944091486658,0.3811944091486658,0.1270648030495552,0.5082592121982211,0.3811944091486658,0.7623888182973316,0.7623888182973316,3376.43,3959.74,3994.51,3489.18,32947.18551461245
1314,2023-11-16,2024-11-20,374,0.0,370.0,285.5395299145299,17.048707264957265,3.5941239316239315,5.034412393162393,4.900769230769231,3.519401709401709,1.9910256410256408,1.933589743589744,1.9642307692307688,1.7687820512820511,103.05021367521368,1,5,1,6,2,10,11,16101.84,948,0.1054852320675105,0.5274261603375527,0.1054852320675105,0.6329113924050633,0.210970464135021,1.0548523206751057,1.160337552742616,3404.48,4751.96,4607.99,3337.41,33320.990506329115
1315,2023-10-05,2023-11-17,45,0.0,43.0,262.02608695652174,14.032347826086957,3.016695652173913,3.7160869565217394,4.067130434782609,3.232434782608696,1.720695652173913,1.7019130434782608,1.613217391304348,1.6017391304347826,96.40869565217392,0,0,0,0,0,0,0,1613.72,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.92,427.35,467.72,371.73,32476.70434782609
1319,2023-10-18,2023-11-17,31,0.0,30.0,252.3943661971831,10.979295774647888,1.4009859154929578,5.4271830985915495,4.0718309859154935,0.563,1.492,1.8625352112676057,2.203943661971831,2.4067605633802818,83.09859154929578,0,2,0,2,0,4,4,794.73,75,0.0,2.666666666666667,0.0,2.666666666666667,0.0,5.333333333333334,5.333333333333334,100.74,394.51,293.58,5.9,34286.12
1320,2022-10-14,2023-12-06,427,15.0,433.0,340.353811149033,15.746723549488056,3.5638794084186576,4.371865756541524,4.471683731513084,3.339294653014789,1.256245733788396,1.270716723549488,1.4408646188850966,1.5084641638225256,99.57792946530148,6,10,4,15,8,24,26,14138.81,914,0.6564551422319475,1.0940919037199124,0.437636761487965,1.6411378555798686,0.87527352297593,2.62582056892779,2.844638949671773,3177.74,3926.16,4020.94,3013.97,39129.969365426696
1321,2023-08-28,2023-11-17,84,0.0,81.0,241.2735849056604,18.071084905660378,4.082735849056603,4.182405660377358,5.099481132075471,4.706462264150943,2.41188679245283,2.43311320754717,2.189716981132076,2.465660377358491,98.3490566037736,0,1,0,2,0,3,3,3909.5,218,0.0,0.4587155963302752,0.0,0.9174311926605504,0.0,1.376146788990826,1.376146788990826,890.36,902.73,1095.26,1021.15,31951.788990825688
1323,2023-09-13,2023-11-17,67,0.0,65.0,258.1372549019608,12.818954248366012,3.761111111111112,4.592287581699346,4.465555555555556,,,1.7843137254901962,1.7811764705882351,1.8964705882352944,80.29411764705883,2,3,0,1,2,3,3,1972.7,155,1.2903225806451613,1.935483870967742,0.0,0.6451612903225806,1.2903225806451613,1.935483870967742,1.935483870967742,579.99,707.71,685.0,0.0,36257.6129032258
1325,2023-08-25,2023-11-17,86,1.0,85.0,256.5681818181818,13.168090909090909,0.778,5.510681818181817,2.3525454545454543,5.251818181818182,2.452636363636364,1.54,1.7915454545454546,2.231181818181818,80.79545454545455,0,0,0,0,0,0,0,2950.6,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,1241.01,521.82,1176.1,32149.777777777777
1328,2023-09-12,2024-07-05,301,0.0,297.0,187.6593023255814,13.139162790697675,2.85903488372093,3.576081395348837,3.3671395348837208,3.336906976744186,2.207860465116279,2.7067674418604653,2.029953488372093,2.188395348837209,95.66627906976744,49,1,3,3,51,4,7,11412.82,872,5.619266055045872,0.1146788990825688,0.3440366972477064,0.3440366972477064,5.848623853211009,0.4587155963302752,0.8027522935779817,2484.78,3105.5,2915.16,2907.38,29155.883027522937
1329,2022-11-27,2024-01-24,436,0.0,423.0,273.3,13.398733333333334,3.4350571428571426,3.513419047619048,3.395238095238095,3.0550190476190475,1.262,1.4636571428571428,1.4609142857142858,1.7336571428571428,95.61428571428571,1,0,0,0,1,0,0,14233.49,1067,0.0937207122774133,0.0,0.0,0.0,0.0937207122774133,0.0,0.0,3630.74,3736.02,3610.53,3256.2,33890.96532333646
1334,2023-09-30,2024-07-05,286,0.0,279.0,383.6994535519125,15.87662568306011,3.3789890710382515,4.213374316939891,3.72886612021858,4.555396174863389,1.4052459016393444,1.0852459016393443,1.4342622950819677,1.436639344262295,98.59562841530057,2,12,5,15,7,22,26,11687.05,738,0.2710027100271002,1.6260162601626018,0.6775067750677507,2.032520325203252,0.9485094850948508,2.9810298102981028,3.523035230352303,2485.21,3102.73,2751.83,3347.28,32148.337398373984
1335,2023-10-04,2024-08-20,325,0.0,321.0,235.14728682170545,18.23018087855297,3.9577906976744175,5.074276485788113,5.358010335917313,3.8401033591731264,1.987674418604651,2.0808527131782943,2.108527131782946,2.523333333333333,96.24806201550388,3,3,2,4,3,6,6,14276.17,785,0.3821656050955414,0.3821656050955414,0.2547770700636942,0.5095541401273885,0.3821656050955414,0.7643312101910829,0.7643312101910829,3087.56,3981.48,4192.39,3014.74,35013.18853503185
1352,2023-11-13,2024-11-20,381,0.0,373.0,251.41803278688525,16.241569086651054,4.138196721311475,4.00480093676815,4.397435597189696,3.701135831381733,2.130843091334895,2.0508899297423886,1.7344496487119438,1.82768149882904,102.68032786885246,8,1,34,8,40,9,42,14011.81,869,0.9205983889528192,0.1150747986191024,3.9125431530494814,0.9205983889528192,4.602991944764097,1.0356731875719216,4.833141542002301,3576.27,3452.71,3785.59,3197.24,36716.983889528194
1354,2023-02-23,2023-11-17,270,0.0,267.0,268.9023709902371,13.316973500697353,4.152370990237099,0.0075,4.660055788005579,4.504504881450488,2.0543096234309624,1.959414225941423,1.7828451882845189,0.105,80.30264993026499,15,0,3,23,17,23,24,9678.96,732,2.0491803278688523,0.0,0.4098360655737705,3.1420765027322406,2.3224043715847,3.1420765027322406,3.278688524590164,3002.72,0.03,3385.41,3290.8,31188.77732240437
1359,2023-02-02,2024-01-24,361,0.0,356.0,331.66596417281346,14.929483667017914,3.763034773445732,3.121380400421496,4.455690200210748,3.589378292939937,1.574035827186512,1.5639831401475237,1.3524973656480506,1.433108535300316,102.18018967334037,6,5,0,2,6,7,7,14262.53,960,0.625,0.5208333333333333,0.0,0.2083333333333333,0.625,0.7291666666666666,0.7291666666666666,3588.04,2986.29,4259.42,3428.78,31620.679166666665
1360,2023-02-10,2023-11-17,284,0.0,281.0,369.07902298850576,14.35875,3.772931034482759,3.489985632183908,3.380761494252874,3.71507183908046,1.2525862068965516,1.186034482758621,1.2818103448275862,1.4891379310344828,112.30028735632185,1,7,3,4,3,9,11,10341.49,727,0.1375515818431912,0.9628610729023384,0.4126547455295735,0.5502063273727648,0.4126547455295735,1.237964236588721,1.5130674002751032,2708.14,2518.35,2426.31,2688.69,32823.55295735901
1362,2023-01-04,2023-12-21,356,0.0,351.0,216.3959227467811,13.405525751072965,3.220160944206009,3.6070386266094414,3.592875536480687,2.985450643776824,2.2223819742489272,1.7743133047210302,1.9879828326180256,2.07637339055794,97.83154506437768,2,12,4,14,6,23,24,12626.75,948,0.210970464135021,1.2658227848101269,0.4219409282700421,1.4767932489451476,0.6329113924050633,2.4261603375527425,2.5316455696202533,3034.08,3398.68,3373.45,2820.54,31689.91772151899
1364,2023-02-07,2023-12-06,306,0.0,302.0,254.6969696969697,17.596681818181818,3.4785303030303028,5.421333333333333,5.142772727272727,3.5540454545454545,2.027727272727273,1.8913636363636364,2.228727272727273,2.102090909090909,97.84848484848484,4,1,1,3,5,4,5,11766.8,670,0.5970149253731344,0.1492537313432836,0.1492537313432836,0.4477611940298507,0.7462686567164178,0.5970149253731344,0.7462686567164178,2309.99,3635.15,3437.97,2383.69,38608.0
1365,2023-01-31,2024-03-21,417,0.0,415.0,185.58544652701207,15.19893054024256,4.054487320837928,3.8957111356119074,3.122359426681367,4.126372657111356,2.735986769570011,2.6798235942668134,2.3067254685777288,2.3152590959206174,98.8026460859978,28,7,77,11,96,14,87,13903.2,919,3.0467899891186074,0.7616974972796519,8.37867247007617,1.1969532100108813,10.44613710554951,1.5233949945593035,9.466811751904244,3705.9,3566.45,2854.28,3776.57,38708.935799782375
1370,2023-03-03,2024-01-03,308,0.0,306.0,279.41507024265644,15.173780332056191,3.646960408684546,4.139974457215836,3.901494252873563,3.485351213282248,1.597241379310345,1.654712643678161,1.719616858237548,1.6775478927203065,96.1404853128991,0,3,0,4,0,7,7,12042.69,797,0.0,0.3764115432873274,0.0,0.5018820577164366,0.0,0.8782936010037641,0.8782936010037641,2890.04,3283.73,3099.49,2769.43,32760.99749058971
1371,2023-02-25,2023-12-06,289,0.0,284.0,396.466966966967,13.344894894894896,1.9637687687687688,4.15463963963964,4.445420420420421,2.781066066066066,0.9415315315315316,0.9136936936936936,1.1944144144144144,1.2373873873873875,96.23573573573572,1,6,1,5,1,9,10,8954.03,672,0.1488095238095238,0.8928571428571428,0.1488095238095238,0.744047619047619,0.1488095238095238,1.3392857142857142,1.488095238095238,1311.63,2791.11,2982.45,1868.84,36030.01041666666
1372,2023-01-26,2024-03-21,424,0.0,420.0,280.6572265625,14.625625,3.39755859375,3.851259765625,3.67853515625,3.698271484375,1.61431640625,1.4708203125,1.87177734375,1.755703125,98.8544921875,1,3,0,5,1,7,7,15357.84,1059,0.0944287063267233,0.28328611898017,0.0,0.4721435316336166,0.0944287063267233,0.6610009442870632,0.6610009442870632,3537.17,4053.65,3859.89,3907.13,33895.09159584514
1376,2023-02-13,2024-01-03,326,0.0,324.0,233.98949579831933,12.239012605042015,2.969453781512605,3.227153361344538,3.173855042016807,2.8685504201680674,1.8915756302521007,1.7629411764705882,1.4574579831932772,1.582563025210084,104.58193277310924,5,4,0,1,5,5,5,11837.71,974,0.5133470225872689,0.4106776180698152,0.0,0.1026694045174538,0.5133470225872689,0.5133470225872689,0.5133470225872689,2872.53,3118.43,3061.11,2785.64,28374.33572895277
1380,2023-01-20,2023-11-17,307,0.0,301.0,190.8385093167702,12.27888198757764,2.921826086956522,3.55632298136646,3.129018633540373,2.6717142857142857,2.0215900621118013,1.9162732919254657,1.7483478260869567,1.9396024844720496,99.77018633540372,4,2,0,4,4,5,5,10013.24,818,0.4889975550122249,0.2444987775061124,0.0,0.4889975550122249,0.4889975550122249,0.6112469437652812,0.6112469437652812,2367.35,2905.37,2556.16,2184.36,31559.94376528117
1385,2023-03-13,2023-12-21,289,0.0,283.0,307.7447447447448,15.386876876876876,3.683573573573574,4.0534084084084085,3.685975975975976,3.963918918918919,1.5403603603603606,1.4497297297297298,1.6980180180180182,1.411981981981982,96.2192192192192,2,0,3,1,5,1,4,10433.72,682,0.2932551319648094,0.0,0.4398826979472141,0.1466275659824047,0.7331378299120235,0.1466275659824047,0.5865102639296188,2474.11,2753.99,2501.31,2704.31,35457.19208211144
1389,2023-01-09,2023-11-17,316,0.0,312.0,446.733449477352,16.817491289198607,6.431533101045296,0.9261672473867596,3.330731707317073,6.129059233449477,1.4470034843205577,1.5693031358885017,1.089721254355401,0.849616724738676,95.25261324041811,0,1,0,0,0,1,1,9876.77,593,0.0,0.1686340640809443,0.0,0.0,0.0,0.1686340640809443,0.1686340640809443,3760.0,547.03,1959.95,3609.79,44967.26981450253
1391,2023-03-06,2024-02-17,353,0.0,348.0,245.9783080260304,12.90056399132321,3.634349240780911,2.765683297180044,3.2506507592190887,3.249880694143167,2.0012147505422995,1.7722125813449023,1.6936659436008676,1.3044468546637744,95.5401301518438,27,27,1,20,28,36,37,11970.82,933,2.893890675241157,2.893890675241157,0.1071811361200428,2.143622722400857,3.0010718113612005,3.858520900321544,3.965702036441586,3367.54,2568.84,3016.1,3018.34,31901.502679528403
1395,2023-05-17,2023-11-17,187,0.0,184.0,406.5774134790528,12.841001821493624,4.2894171220400725,3.883224043715847,4.668014571948998,0.0633333333333333,0.2799999999999999,1.2051366120218578,1.2678688524590165,1.1554098360655736,81.51001821493625,3,1,1,2,4,3,4,7071.03,552,0.5434782608695652,0.181159420289855,0.181159420289855,0.3623188405797101,0.7246376811594203,0.5434782608695652,0.7246376811594203,2356.71,2140.83,2573.06,0.43,28248.4981884058
1396,2023-04-08,2024-01-24,293,0.0,291.0,290.12762973352034,13.788793828892006,0.1533333333333333,4.739032258064516,4.776998597475456,4.272117812061711,2.033267882187938,0.7999999999999999,1.7277980364656382,1.9474333800841517,82.83169705469845,2,20,9,34,11,46,51,9957.46,732,0.273224043715847,2.73224043715847,1.2295081967213115,4.644808743169399,1.5027322404371584,6.284153005464481,6.967213114754098,0.4599999999999999,3432.57,3431.05,3093.38,33941.70491803279
1397,2023-03-13,2024-02-17,343,0.0,341.0,202.5275229357798,13.028807339449545,2.7485091743119265,3.795928899082569,3.4825229357798166,3.0018463302752294,2.193096330275229,2.1785779816513764,1.9427064220183483,2.045504587155963,96.5091743119266,3,31,1,7,4,36,36,11578.8,894,0.3355704697986577,3.467561521252797,0.1118568232662192,0.7829977628635347,0.4474272930648769,4.026845637583892,4.026845637583892,2450.13,3348.62,3095.98,2684.07,32634.27516778524
1398,2023-03-05,2024-01-24,331,0.0,325.0,317.60353535353534,13.713131313131312,3.369419191919192,3.736792929292929,3.4728535353535355,3.134065656565656,1.4184848484848485,1.3576515151515152,1.700530303030303,1.8254545454545452,98.98737373737374,2,7,8,11,10,15,20,10978.18,803,0.24906600249066,0.8717310087173101,0.99626400996264,1.36986301369863,1.2453300124533,1.86799501867995,2.4906600249066,2703.47,2987.51,2772.36,2514.84,34528.77584059776
1399,2023-03-08,2024-03-21,387,0.0,379.0,387.525783619818,13.747239635995957,2.990920121334681,4.3440343781597575,3.1613549039433773,3.25093023255814,1.3499089989888775,1.3121739130434782,1.071627906976744,1.2334883720930234,98.66228513650152,12,13,2,4,14,15,17,13806.28,1009,1.189296333002973,1.288404360753221,0.1982160555004955,0.396432111000991,1.3875123885034688,1.4866204162537164,1.684836471754212,3015.35,4361.83,3173.12,3255.98,31977.199207135774
1400,2023-03-31,2024-01-24,304,0.0,299.0,343.7358490566038,15.601765498652291,3.797021563342318,3.822870619946092,3.9817520215633424,4.00012129380054,1.9018059299191377,1.598247978436658,1.504043126684636,1.2317789757412398,95.99460916442048,1,1,0,5,1,6,6,11752.4,756,0.1322751322751322,0.1322751322751322,0.0,0.6613756613756614,0.1322751322751322,0.7936507936507936,0.7936507936507936,2843.04,2885.1,2995.97,3028.29,33742.247354497355
1401,2023-03-11,2024-01-03,300,0.0,298.0,194.41002949852503,12.213377581120945,3.3439970501474927,2.260103244837758,3.4677433628318584,3.141533923303835,2.4290265486725664,2.4557522123893807,2.0886725663716814,1.6721238938053098,103.99705014749264,8,39,0,5,8,42,42,8839.96,735,1.0884353741496595,5.306122448979592,0.0,0.6802721088435374,1.0884353741496595,5.714285714285714,5.714285714285714,2442.77,1556.25,2537.67,2303.27,34738.23401360544
1404,2023-03-06,2024-02-17,350,0.0,348.0,152.6432119205298,9.993245033112585,2.021100993377483,3.0917963576158938,2.7827069536423843,2.0976407284768213,2.31591059602649,2.151109271523179,2.3993543046357617,2.308708609271523,99.22764900662251,0,2,1,15,1,17,18,12269.23,1238,0.0,0.1615508885298869,0.0807754442649434,1.2116316639741518,0.0807754442649434,1.3731825525040386,1.4539579967689822,2478.29,3804.16,3402.74,2584.04,24048.16235864297
1405,2023-06-04,2024-03-21,296,0.0,291.0,249.41097424412092,10.533796192609184,0.01,4.00080627099664,2.859216125419933,3.6737625979843225,1.6865845464725646,0.06,1.2995744680851065,1.8881522956326988,76.86002239641657,0,6,11,7,11,10,21,9526.26,908,0.0,0.6607929515418502,1.2114537444933922,0.7709251101321586,1.2114537444933922,1.1013215859030838,2.312775330396476,0.01,3622.83,2567.96,3335.46,27374.24339207049
1406,2023-04-19,2024-01-03,261,0.0,259.0,220.37272727272727,11.266454545454543,2.706651515151515,3.540469696969697,2.078196969696969,2.941136363636364,1.8345454545454545,2.0935454545454544,1.6081818181818184,1.8457272727272729,100.99090909090908,27,9,8,16,35,24,30,7638.27,681,3.9647577092511015,1.3215859030837005,1.1747430249632893,2.3494860499265786,5.139500734214391,3.524229074889868,4.405286343612335,1823.79,2393.55,1419.64,2001.29,32546.038179148312
1407,2023-04-16,2024-05-28,410,0.0,408.0,278.12883435582825,13.704509202453988,2.753251533742332,4.055102249488752,4.0149897750511245,2.8811656441717792,1.4676687116564415,1.423803680981595,1.4598773006134969,1.4899386503067489,97.5766871165644,149,176,9,83,150,190,191,13541.61,992,15.020161290322582,17.741935483870968,0.9072580645161292,8.366935483870968,15.120967741935484,19.15322580645161,19.25403225806452,2710.39,4010.37,3966.21,2854.64,35134.97278225807
1409,2023-05-21,2024-05-28,378,0.0,373.0,251.67804024496937,12.142099737532808,2.6103324584426946,3.50748031496063,3.3391076115485565,2.6851793525809278,1.203989501312336,1.338740157480315,1.6173753280839895,1.5128608923884517,96.24846894138231,2,6,0,8,2,13,13,14152.06,1177,0.1699235344095157,0.5097706032285472,0.0,0.6796941376380629,0.1699235344095157,1.104502973661852,1.104502973661852,3045.95,4088.77,3872.76,3144.58,27038.12914188615
1410,2023-03-10,2024-02-17,346,0.0,344.0,385.8688725490196,12.660453431372549,3.47718137254902,5.058651960784314,0.02,4.124595588235295,1.1263970588235297,1.0426470588235293,0.12,1.6584558823529412,84.42524509803921,5,3,4,1,7,3,5,10518.82,839,0.5959475566150179,0.3575685339690107,0.4767580452920142,0.1191895113230035,0.834326579261025,0.3575685339690107,0.5959475566150179,2860.67,4212.12,0.24,3445.79,34932.441001191895
1412,2023-05-01,2024-02-17,301,0.0,292.0,501.4492350486787,14.058317107093185,4.8478859527121,0.4899860917941586,4.133643949930459,4.586801112656467,1.4375799721835882,1.3076495132127957,0.9697635605006952,0.8185535465924895,95.7134909596662,20,1,12,15,30,16,28,10289.13,737,2.71370420624152,0.1356852103120759,1.6282225237449115,2.03527815468114,4.07055630936228,2.170963364993216,3.799185888738128,3536.91,360.95,3016.6,3374.67,33654.71370420624
1414,2023-02-23,2023-12-06,294,0.0,286.0,294.16527777777776,13.63738888888889,2.8989583333333333,3.538694444444445,4.005013888888889,3.194722222222222,1.9546666666666663,1.7115833333333332,1.6455,1.3453333333333333,97.08472222222224,5,7,1,8,6,14,15,10015.76,739,0.6765899864682002,0.9472259810554804,0.13531799729364,1.0825439783491204,0.8119079837618403,1.8944519621109608,2.029769959404601,2119.17,2602.02,2952.55,2342.02,33013.68200270636
1417,2023-04-09,2024-01-24,296,0.0,290.0,317.9960106382979,13.894760638297871,4.410372340425532,4.677566489361703,0.01,4.806808510638297,1.8051063829787235,1.7467021276595744,0.12,1.437845744680851,75.03590425531915,4,12,1,1,5,13,13,10577.04,765,0.522875816993464,1.568627450980392,0.130718954248366,0.130718954248366,0.6535947712418301,1.699346405228758,1.699346405228758,3344.96,3557.17,0.01,3674.9,32322.56862745098
1418,2023-07-19,2024-05-28,317,0.0,314.0,226.20287539936103,17.674600638977633,4.402188498402555,4.435431309904153,4.443993610223642,4.392987220447285,2.2585303514377,2.247891373801917,1.9843130990415336,2.1357507987220448,99.2923322683706,33,19,12,31,37,37,40,11300.92,646,5.108359133126935,2.941176470588235,1.8575851393188851,4.798761609907121,5.727554179566564,5.727554179566564,6.191950464396285,2795.98,2827.28,2849.29,2828.37,41629.017027863774
1419,2023-03-28,2023-12-06,259,1.0,254.0,318.65302491103205,16.504697508896797,3.7186654804270463,4.483523131672597,4.094270462633452,4.208238434163701,1.7233451957295374,1.7155516014234875,1.3564056939501778,1.5044839857651244,98.0373665480427,0,4,2,6,2,7,8,9413.7,574,0.0,0.6968641114982579,0.3484320557491289,1.0452961672473868,0.3484320557491289,1.2195121951219512,1.3937282229965158,2125.99,2553.2,2325.31,2409.2,37689.385017421606
1422,2023-03-11,2024-01-24,324,0.0,319.0,246.24399494311,12.65691529709229,0.5113527180783818,4.512553729456384,4.291934260429835,3.3410745891276865,2.252692793931732,1.2199494310998735,1.9296333754740835,1.8686978508217449,96.15802781289509,0,1,1,1,1,1,2,10023.83,794,0.0,0.1259445843828715,0.1259445843828715,0.1259445843828715,0.1259445843828715,0.1259445843828715,0.2518891687657431,405.04,3571.99,3399.81,2646.99,34384.81234256927
1423,2023-05-06,2024-04-09,342,0.0,339.0,216.5812865497076,13.19509941520468,3.2522807017543856,3.140362573099416,3.607005847953216,3.195450292397661,1.815298245614035,1.983017543859649,1.8698245614035087,1.6772631578947368,104.68187134502924,18,16,10,23,24,34,40,11464.08,877,2.0524515393386547,1.8244013683010265,1.1402508551881414,2.622576966932725,2.7366020524515395,3.8768529076396807,4.561003420752566,2819.05,2720.35,3134.83,2789.85,33085.683010262255
1424,2023-05-22,2024-02-17,274,0.0,271.0,255.96456692913387,10.304212598425195,2.783490813648294,2.14001312335958,2.2982152230971127,3.0824934383202103,1.3564566929133857,1.502992125984252,1.361732283464567,1.1643307086614174,102.46062992125984,2,7,5,17,7,22,25,7981.95,781,0.2560819462227913,0.8962868117797695,0.6402048655569782,2.176696542893726,0.8962868117797695,2.8169014084507045,3.201024327784891,2156.29,1658.72,1775.45,2391.49,29641.270166453265
