cow,farmname,robotside,filename,directory,date,time,size,computer,animal_number,min_date,max_date,count_date,min_dim,max_dim,milk_flow_duration_mean,yield_visit_mean,yield_lf_visit_mean,yield_lr_visit_mean,yield_rr_visit_mean,yield_rf_visit_mean,peak_flow_rf_mean,peak_flow_lf_mean,peak_flow_rr_mean,peak_flow_lr_mean,notmilk_visit_duration_mean,kickoff_lf_sum,kickoff_lr_sum,kickoff_rf_sum,kickoff_rr_sum,kickoff_front_sum,kickoff_back_sum,kickoff_any_sum,total_yield,total_visits,kickoff_lf_perc,kickoff_lr_perc,kickoff_rf_perc,kickoff_rr_perc,kickoff_front_perc,kickoff_back_perc,kickoff_any_perc,yield_lf_visit_sum,yield_lr_visit_sum,yield_rr_visit_sum,yield_rf_visit_sum,interval_visit_mean
1168,laufenberg,left,1168_20231117_111157.bag,videos_2,20231117,11:12:32,4127507981,guilherme,1168,2023-09-17,2023-11-17,63,0.0,61.0,531.5380710659898,18.346700507614216,4.710456852791879,5.075228426395939,4.252842639593909,4.308172588832488,0.9931979695431472,1.00751269035533,1.243756345177665,1.2149238578680204,96.78680203045684,0.0,0.0,0.0,0.0,0,0,0,3618.47,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.07,1000.88,838.62,849.9,26066.52525252525
1170,laufenberg,left,1170_20231117_170106.bag,videos_2,20231117,17:01:24,2144290019,guilherme,1170,2023-11-03,2023-11-17,15,0.0,14.0,202.93103448275863,12.009655172413794,2.056206896551724,2.8682758620689657,4.04448275862069,3.040689655172414,2.033793103448276,1.6882758620689655,1.8972413793103449,2.04,95.0,0.0,0.0,0.0,0.0,0,0,0,348.28000000000003,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.63,83.18,117.29,88.18,41444.1724137931
1171,laufenberg,left,1171_20231117_170904.bag,videos_2,20231117,17:09:22,2149508737,guilherme,1171,2023-01-03,2023-11-17,322,0.0,318.0,288.4912516823688,19.89905787348587,5.094078061911171,5.1443472409152085,4.546541049798115,5.114091520861373,1.9397846567967696,1.9145087483176315,2.185841184387617,2.3444952893674293,99.36877523553164,2.0,7.0,2.0,1.0,3,8,10,14828.66,746,0.2680965147453083,0.938337801608579,0.2680965147453083,0.1340482573726541,0.4021447721179624,1.0723860589812333,1.3404825737265416,3799.96,3828.65,3391.21,3808.84,36487.93699731903
1171,laufenberg,left,1171_20231117_170924.bag,videos_2,20231117,17:09:42,2060440148,guilherme,1171,2023-01-03,2023-11-17,322,0.0,318.0,288.4912516823688,19.89905787348587,5.094078061911171,5.1443472409152085,4.546541049798115,5.114091520861373,1.9397846567967696,1.9145087483176315,2.185841184387617,2.3444952893674293,99.36877523553164,2.0,7.0,2.0,1.0,3,8,10,14828.66,746,0.2680965147453083,0.938337801608579,0.2680965147453083,0.1340482573726541,0.4021447721179624,1.0723860589812333,1.3404825737265416,3799.96,3828.65,3391.21,3808.84,36487.93699731903
1173,laufenberg,left,1173_20231117_174946.bag,videos_2,20231117,17:50:02,1921913340,guilherme,1173,2023-11-11,2024-09-23,324,0.0,317.0,473.6133333333333,20.73489696969697,5.429951515151515,5.383030303030303,5.746775757575758,4.175139393939394,1.3550545454545455,1.4113454545454545,1.2479272727272728,1.244218181818182,95.18666666666668,2.0,3.0,1.0,9.0,3,10,11,17198.71,832,0.2403846153846154,0.3605769230769231,0.1201923076923077,1.0817307692307692,0.3605769230769231,1.201923076923077,1.3221153846153846,4506.26,4467.85,4759.45,3465.15,32325.853365384617
1177,laufenberg,left,1177_20231117_171845.bag,videos_2,20231117,17:19:00,1826087806,guilherme,1177,2023-10-28,2023-11-17,22,0.0,20.0,345.34,16.9876,5.595,,,5.4052,1.7904,1.8828,,,78.26,3.0,,0.0,0.0,3,0,0,849.38,50,6.0,,0.0,0.0,6.0,0.0,0.0,279.75,,0.0,270.26,34918.44
1192,laufenberg,left,1192_20231117_135119.bag,videos_2,20231117,13:51:52,3894384480,guilherme,1192,2022-11-29,2024-01-24,427,0.0,421.0,369.0881427072403,18.05938090241343,3.790598111227702,4.709622245540399,6.178352570828961,3.3808079748163693,1.3648268625393496,1.3159706190975864,1.953305351521511,1.8367051416579223,119.28541448058762,7.0,42.0,3.0,22.0,10,60,61,18288.72,1051,0.6660323501427212,3.996194100856328,0.285442435775452,2.093244529019981,0.9514747859181732,5.708848715509039,5.803996194100856,3883.87,4747.07,6192.47,3465.31,34124.00475737393
1200,laufenberg,left,1200_20231117_161152.bag,videos_2,20231117,16:12:08,1748997770,guilherme,1200,2022-11-26,2023-11-17,361,0.0,356.0,349.6548463356974,15.51159574468085,4.197458628841607,3.030626477541371,4.009385342789599,4.2741252955082745,1.4705673758865248,1.73468085106383,1.264468085106383,1.091914893617021,103.39479905437352,5.0,21.0,3.0,12.0,8,30,32,13400.48,871,0.5740528128587831,2.4110218140068884,0.3444316877152698,1.377726750861079,0.9184845005740528,3.4443168771526977,3.6739380022962114,3637.46,2616.46,3448.91,3697.65,34852.04822043628
1212,laufenberg,left,1212_20231117_143536.bag,videos_2,20231117,14:35:58,2507639460,guilherme,1212,2023-02-08,2023-12-06,307,0.0,301.0,313.99093655589127,18.27904833836858,,6.727220543806647,6.995105740181269,4.556722054380665,2.205407854984894,,2.074259818731118,2.1570996978851964,81.08459214501511,,0.0,5.0,1.0,5,1,6,12136.93,665,,0.0,0.7518796992481203,0.150375939849624,0.7518796992481203,0.150375939849624,0.9022556390977444,,4473.6,4637.65,3025.68,38729.20451127819
1219,laufenberg,left,1219_20231117_175155.bag,videos_2,20231117,17:52:22,2342762128,guilherme,1219,2023-01-15,2023-12-06,329,0.0,325.0,354.7482710926694,18.93416320885201,4.979059474412172,4.402392807745505,4.724163208852006,4.828547717842324,2.0480497925311205,2.259585062240664,1.5594190871369296,1.6118672199170123,98.52973720608576,4.0,12.0,3.0,11.0,7,18,20,13983.58,743,0.5383580080753702,1.6150740242261103,0.4037685060565276,1.4804845222072678,0.9421265141318976,2.4226110363391657,2.6917900403768504,3683.96,3235.31,3485.09,3579.22,37362.71601615074
1231,laufenberg,left,1231_20231117_134357.bag,videos_2,20231117,13:44:22,2527790500,guilherme,1231,2023-05-16,2023-11-17,186,0.0,185.0,282.9487632508834,18.962597173144875,4.632208480565371,4.71404593639576,4.531325088339223,5.0850176678445225,2.058127208480565,2.1513074204947,1.704381625441696,1.8295759717314488,95.6024734982332,1.0,2.0,3.0,2.0,4,3,5,10793.14,571,0.1751313485113835,0.3502626970227671,0.5253940455341506,0.3502626970227671,0.7005253940455342,0.5253940455341506,0.8756567425569177,2635.54,2679.21,2583.69,2894.7,27644.47110332749
1233,laufenberg,left,1233_20231117_132057.bag,videos_2,20231117,13:21:46,5748608605,guilherme,1233,2023-03-17,2024-01-24,316,1.0,314.0,294.36204744069914,16.91652933832709,3.620174781523097,4.6252184769038704,4.726591760299626,3.944544319600499,1.9763295880149807,1.910561797752809,1.6447191011235955,1.6737078651685395,100.84394506866415,27.0,1.0,8.0,1.0,35,2,9,13585.92,804,3.3582089552238807,0.1243781094527363,0.9950248756218906,0.1243781094527363,4.353233830845771,0.2487562189054726,1.1194029850746268,2908.74,3710.99,3796.57,3169.62,33257.2947761194
1240,laufenberg,left,1240_20231117_143755.bag,videos_2,20231117,14:38:16,2379868228,guilherme,1240,2023-03-31,2024-04-09,381,0.0,375.0,328.4581280788177,16.246264367816092,3.825344827586208,4.102011494252873,4.61551724137931,3.7033908045977006,1.4942857142857142,1.3629556650246304,1.6039901477832512,1.4287192118226602,96.32019704433498,4.0,10.0,5.0,5.0,9,15,20,19916.56,1231,0.3249390739236393,0.8123476848090982,0.4061738424045491,0.4061738424045491,0.7311129163281885,1.2185215272136474,1.6246953696181965,4695.82,5021.51,5656.08,4543.15,25877.929325751425
1243,laufenberg,left,1243_20231117_121712.bag,videos_2,20231117,12:17:32,2197107981,guilherme,1243,2023-03-16,2023-11-17,248,0.0,246.0,232.40753424657527,17.741986301369863,3.7926198630136985,5.089674657534246,4.620565068493151,4.239126712328767,2.198630136986301,2.222465753424657,2.160102739726028,2.171404109589041,97.28424657534246,2.0,4.0,19.0,5.0,21,9,27,10488.37,595,0.3361344537815126,0.6722689075630253,3.193277310924369,0.8403361344537815,3.5294117647058822,1.512605042016807,4.53781512605042,2245.88,3010.95,2728.29,2503.25,35480.267226890755
1246,laufenberg,left,1246_20231117_164243.bag,videos_2,20231117,16:42:54,1389641180,guilherme,1246,2023-03-14,2023-11-17,256,0.0,249.0,285.5813953488372,14.116360465116278,1.925767441860465,4.901383720930232,3.32310465116279,3.9661046511627904,1.8743023255813955,1.1405581395348836,1.4640697674418603,1.6275348837209302,96.88372093023256,0.0,0.0,1.0,1.0,1,1,2,12148.78,862,0.0,0.0,0.1160092807424593,0.1160092807424593,0.1160092807424593,0.1160092807424593,0.2320185614849187,1658.02,4217.11,2859.49,3414.16,24544.816705336427
1263,laufenberg,left,1263_20231117_124403.bag,videos_2,20231117,12:44:24,2411811036,guilherme,1263,2023-05-17,2023-11-17,188,0.0,184.0,257.7248322147651,15.373120805369126,2.889463087248322,4.337432885906041,4.259614093959732,3.8866107382550337,1.716342281879195,1.5469127516778525,1.7438255033557046,1.689060402684564,98.248322147651,0.0,0.0,0.0,0.0,0,0,0,9175.35,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.44,2585.11,2543.45,2321.35,26288.494137353435
1266,laufenberg,left,1266_20231117_162000.bag,videos_2,20231117,16:20:14,1542595385,guilherme,1266,2023-04-09,2024-04-09,371,0.0,366.0,435.9895591647332,17.94415313225058,3.762169373549885,5.782459396751739,4.8952088167053365,3.504315545243619,1.5854756380510442,1.2027146171693737,1.5587935034802785,1.2853364269141532,99.06844547563806,6.0,10.0,5.0,5.0,10,12,16,15528.32,869,0.6904487917146145,1.150747986191024,0.5753739930955121,0.5753739930955121,1.150747986191024,1.380897583429229,1.8411967779056384,3257.93,4999.02,4240.46,3030.91,35829.84234752589
1267,laufenberg,left,1267_20231117_162510.bag,videos_2,20231117,16:25:26,1807658122,guilherme,1267,2023-02-26,2023-11-17,269,0.0,264.0,421.6524390243902,18.352225609756097,4.906509146341463,4.717012195121951,3.9640701219512193,4.764634146341463,1.3352743902439024,1.495792682926829,1.1566463414634147,1.2935670731707318,99.6890243902439,28.0,33.0,24.0,22.0,45,40,56,12125.53,666,4.2042042042042045,4.954954954954955,3.603603603603604,3.303303303303303,6.756756756756757,6.006006006006006,8.408408408408409,3243.95,3113.56,2620.82,3147.2,33722.95645645646
1273,laufenberg,left,1273_20231117_160411.bag,videos_2,20231117,16:04:24,1530616820,guilherme,1273,2023-04-25,2024-05-09,385,0.0,380.0,301.79891304347825,17.411608695652173,4.0853152173913045,4.378608695652174,4.874423913043478,4.0732608695652175,1.7002826086956522,1.7375217391304347,1.6762826086956522,1.7431956521739131,94.20108695652172,1.0,0.0,0.0,1.0,1,1,1,16038.63,922,0.1084598698481561,0.0,0.0,0.1084598698481561,0.1084598698481561,0.1084598698481561,0.1084598698481561,3764.71,4033.41,4487.12,3753.39,35189.596529284165
1276,laufenberg,left,1276_20231117_144729.bag,videos_2,20231117,14:47:48,2209401502,guilherme,1276,2023-07-23,2024-08-20,404,0.0,394.0,352.84537968892954,18.18310155535224,4.000905763952424,4.797465690759378,5.561344922232388,3.823385178408052,1.5090027447392498,1.5832753888380604,1.7581152790484904,1.3905946935041171,97.45654162854528,1.0,3.0,2.0,2.0,2,4,5,19909.78,1097,0.0911577028258887,0.2734731084776663,0.1823154056517775,0.1823154056517775,0.1823154056517775,0.3646308113035551,0.4557885141294439,4376.37,5257.82,6089.57,4186.02,30595.57155879672
1277,laufenberg,left,1277_20231117_133850.bag,videos_2,20231117,13:39:18,3270274001,guilherme,1277,2023-05-26,2023-11-17,178,0.0,175.0,365.1013645224172,13.769044834307993,5.7930019493177385,,,,,2.260701754385965,,,63.67056530214425,1.0,0.0,,,1,4,4,7073.86,515,0.1941747572815534,0.0,,,0.1941747572815534,0.7766990291262136,0.7766990291262136,2979.04,0.0,,,29036.49708737864
1279,laufenberg,left,1279_20231117_161747.bag,videos_2,20231117,16:18:00,1577305177,guilherme,1279,2023-09-20,2024-07-27,322,0.0,311.0,262.66788766788767,16.81142857142857,2.6313308913308915,4.988046398046398,5.957716727716727,3.2343345543345543,1.944981684981685,1.667912087912088,2.238168498168498,2.3649084249084247,97.25885225885226,1.0,4.0,2.0,2.0,3,6,8,13920.69,833,0.120048019207683,0.4801920768307323,0.2400960384153661,0.2400960384153661,0.3601440576230492,0.7202881152460985,0.9603841536614646,2163.54,4145.01,4952.59,2659.55,31910.57382953181
1305,laufenberg,left,1305_20231117_133315.bag,videos_2,20231117,13:33:34,2262849682,guilherme,1305,2023-08-20,2024-07-27,345,1.0,343.0,387.29479768786126,16.165676300578035,5.921294797687861,,,4.9829364161849705,1.6312369942196532,1.655098265895954,,,81.74566473988439,10.0,,8.0,0.0,18,64,70,14108.34,877,1.1402508551881414,,0.9122006841505133,0.0,2.0524515393386547,7.297605473204105,7.98175598631699,5180.14,,0.0,4349.02,33240.70011402509
1314,laufenberg,left,1314_20231117_174109.bag,videos_2,20231117,17:41:24,1892737562,guilherme,1314,2023-11-16,2024-11-20,374,0.0,370.0,285.5395299145299,17.048707264957265,3.5941239316239315,5.034412393162393,4.900769230769231,3.519401709401709,1.9910256410256408,1.933589743589744,1.9642307692307688,1.7687820512820511,103.05021367521368,1.0,5.0,1.0,6.0,2,10,11,16101.84,948,0.1054852320675105,0.5274261603375527,0.1054852320675105,0.6329113924050633,0.210970464135021,1.0548523206751057,1.160337552742616,3404.48,4751.96,4607.99,3337.41,33320.990506329115
1321,laufenberg,left,1321_20231117_141734.bag,videos_2,20231117,14:17:58,2874977432,guilherme,1321,2023-08-28,2023-11-17,84,0.0,81.0,241.2735849056604,18.071084905660378,4.082735849056603,4.182405660377358,5.099481132075471,4.706462264150943,2.41188679245283,2.43311320754717,2.189716981132076,2.465660377358491,98.3490566037736,0.0,1.0,0.0,2.0,0,3,3,3909.5,218,0.0,0.4587155963302752,0.0,0.9174311926605504,0.0,1.376146788990826,1.376146788990826,890.36,902.73,1095.26,1021.15,31951.788990825688
1391,laufenberg,left,1391_20231117_173355.bag,videos_2,20231117,17:34:08,1605255134,guilherme,1391,2023-03-06,2024-02-17,353,0.0,348.0,245.9783080260304,12.90056399132321,3.634349240780911,2.765683297180044,3.2506507592190887,3.249880694143167,2.0012147505422995,1.7722125813449023,1.6936659436008676,1.3044468546637744,95.5401301518438,27.0,27.0,1.0,20.0,28,36,37,11970.82,933,2.893890675241157,2.893890675241157,0.1071811361200428,2.143622722400857,3.0010718113612005,3.858520900321544,3.965702036441586,3367.54,2568.84,3016.1,3018.34,31901.502679528403
1398,laufenberg,left,1398_20231117_174158.bag,videos_2,20231117,17:42:16,2176229557,guilherme,1398,2023-03-05,2024-01-24,331,0.0,325.0,317.60353535353534,13.713131313131312,3.369419191919192,3.736792929292929,3.4728535353535355,3.134065656565656,1.4184848484848485,1.3576515151515152,1.700530303030303,1.8254545454545448,98.98737373737374,2.0,7.0,8.0,11.0,10,15,20,10978.18,803,0.24906600249066,0.8717310087173101,0.99626400996264,1.36986301369863,1.2453300124533,1.86799501867995,2.4906600249066,2703.47,2987.51,2772.36,2514.84,34528.77584059776
1501,laufenberg,left,1501_20231117_173317.bag,videos_2,20231117,17:33:32,1613240836,guilherme,1501,2023-10-27,2023-11-17,22,0.0,21.0,263.775,13.0265,3.13425,3.37825,3.20875,3.30525,1.8465,1.677,1.5779999999999998,1.7414999999999998,97.725,17.0,24.0,13.0,22.0,19,27,27,556.6899999999999,43,39.53488372093023,55.81395348837209,30.23255813953488,51.16279069767442,44.18604651162791,62.7906976744186,62.7906976744186,134.6,146.79,132.51,142.79,41876.09302325582
627,laufenberg,left,627_20231117_165940.bag,videos_2,20231117,17:00:22,3723942237,guilherme,627,2023-08-17,2023-11-17,94,0.0,92.0,244.5040322580645,19.376451612903224,3.7845564516129033,5.40133064516129,5.924314516129033,4.26625,2.429274193548387,2.236935483870968,2.6366129032258065,2.398306451612903,96.625,0.0,0.0,0.0,0.0,0,0,0,4841.9,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.77,1347.54,1480.53,1065.06,31442.34
723,laufenberg,left,723_20231117_175039.bag,videos_2,20231117,17:50:54,1788923592,guilherme,723,2023-10-13,2023-11-17,35,0.0,35.0,228.4125,15.70825,4.248125,4.531750000000001,3.52725,3.4011250000000004,1.89675,2.25375,2.166,2.29275,95.5875,0.0,0.0,0.0,0.0,0,0,0,1279.05,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,369.72,287.01,276.32,36978.04878048781
729,laufenberg,left,729_20231117_112927.bag,videos_2,20231117,11:29:44,1984574488,guilherme,729,2023-05-31,2024-06-14,386,0.0,380.0,412.6422857142857,22.58470857142857,5.383737142857143,5.155028571428571,5.5925714285714285,6.453371428571429,1.6917257142857145,1.5072,1.6426971428571426,1.5077485714285714,108.70628571428573,6.0,14.0,1.0,9.0,7,21,21,20004.29,896,0.6696428571428571,1.5625,0.1116071428571428,1.0044642857142858,0.78125,2.34375,2.34375,4776.2,4548.33,4953.81,5725.95,36087.228794642855
736,laufenberg,left,736_20231117_152813.bag,videos_2,20231117,15:28:38,3003974335,guilherme,736,2023-03-09,2024-01-24,331,0.0,321.0,402.3324873096447,16.62739847715736,3.168426395939086,4.675939086294416,5.121205583756345,3.6618274111675126,1.215761421319797,1.0776395939086294,1.2705837563451776,1.2482741116751268,94.57106598984772,4.0,7.0,3.0,4.0,7,11,14,13230.75,801,0.4993757802746567,0.8739076154806492,0.3745318352059925,0.4993757802746567,0.8739076154806492,1.373283395755306,1.7478152309612984,2524.63,3707.99,4089.27,2908.86,34144.24968789014
738,laufenberg,left,738_20231117_104922.bag,videos_2,20231117,10:52:46,22522758655,guilherme,738,2023-01-28,2023-11-17,297,0.0,293.0,217.31791221826808,12.20393831553974,2.8558837485172006,0.6039027283511269,6.012431791221826,2.731720047449585,2.401067615658363,2.3234163701067616,2.9802135231316726,1.1608540925266904,97.27283511269276,6.0,3.0,1.0,1.0,7,4,5,10366.02,851,0.7050528789659225,0.3525264394829612,0.117508813160987,0.117508813160987,0.8225616921269095,0.4700352526439483,0.5875440658049353,2413.85,516.67,5113.56,2321.94,29487.282021151583
778,laufenberg,left,778_20231117_140227.bag,videos_2,20231117,14:02:50,2623424255,guilherme,778,2023-09-24,2023-11-17,55,0.0,54.0,304.13375796178343,11.90375796178344,,4.984140127388535,3.700891719745223,3.218726114649681,1.7281528662420382,,1.2668789808917198,2.025095541401274,81.85350318471338,,0.0,2.0,0.0,2,0,2,1913.84,163,,0.0,1.2269938650306749,0.0,1.2269938650306749,0.0,1.2269938650306749,,806.19,597.99,509.66,28509.0736196319
785,laufenberg,left,785_20231117_125124.bag,videos_2,20231117,12:52:10,3899807561,guilherme,785,2023-10-12,2023-11-17,38,0.0,36.0,304.6106194690266,13.96221238938053,3.133628318584071,3.5634513274336284,3.626371681415929,3.638761061946903,1.3858407079646018,1.291858407079646,1.553628318584071,1.3794690265486724,94.68141592920354,0.0,0.0,0.0,1.0,0,1,1,1577.73,113,0.0,0.0,0.0,0.8849557522123894,0.0,0.8849557522123894,0.8849557522123894,354.1,402.67,409.78,411.18,27255.610619469026
807,laufenberg,left,807_20231117_175347.bag,videos_2,20231117,17:54:32,3891234407,guilherme,807,2023-08-25,2023-11-17,86,0.0,84.0,344.18148148148146,15.396851851851851,3.5866296296296296,4.871148148148149,2.948851851851852,3.9902222222222217,1.2977777777777777,1.9324444444444444,1.556,1.7882222222222222,100.92962962962964,0.0,2.0,1.0,1.0,1,3,4,4209.09,275,0.0,0.7272727272727273,0.3636363636363636,0.3636363636363636,0.3636363636363636,1.090909090909091,1.4545454545454546,981.92,1327.89,805.39,1093.89,25957.316363636364
808,laufenberg,left,808_20231117_173436.bag,videos_2,20231117,17:35:00,2216033154,guilherme,808,2023-10-19,2023-11-17,30,0.0,29.0,272.56310679611653,14.296504854368932,3.0635922330097087,4.616407766990291,4.415825242718446,2.200679611650485,1.1388349514563108,1.4557281553398058,1.774368932038835,1.887378640776699,100.83495145631068,0.0,0.0,0.0,0.0,0,0,0,1472.54,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.55,475.49,454.83,226.67,23954.961165048546
837,laufenberg,left,837_20231117_165123.bag,videos_2,20231117,16:51:50,3083835871,guilherme,837,2023-03-08,2023-11-17,260,0.0,254.0,292.9436416184971,17.562427745664742,6.153945086705202,4.9080202312138725,6.500462427745664,,,2.296040462427745,2.296387283236994,1.777456647398844,77.80780346820809,0.0,1.0,,0.0,0,1,1,12173.75,695,0.0,0.1438848920863309,,0.0,0.0,0.1438848920863309,0.1438848920863309,4260.45,3404.89,4508.41,,31257.81582733813
842,laufenberg,left,842_20231117_174638.bag,videos_2,20231117,17:46:54,1695862294,guilherme,842,2023-04-12,2024-02-17,315,0.0,311.0,257.4970828471412,16.536756126021004,,6.039556592765461,6.861073512252042,3.6361260210035,2.1368961493582264,,2.5781796966161026,2.962053675612602,77.15869311551926,,0.0,2.0,1.0,2,1,3,14216.07,863,,0.0,0.2317497103128621,0.115874855156431,0.2317497103128621,0.115874855156431,0.3476245654692931,,5196.01,5897.25,3122.81,30775.94669756663
856,laufenberg,left,856_20231117_152520.bag,videos_2,20231117,15:25:36,1875540319,guilherme,856,2023-07-20,2024-07-05,357,0.0,351.0,292.5264227642276,16.443810975609754,3.951686991869919,5.405447154471545,3.332794715447154,3.753882113821138,1.8476829268292685,1.8531707317073167,1.7546747967479674,2.060060975609756,93.44918699186992,2.0,19.0,4.0,11.0,5,27,29,16472.78,1024,0.1953125,1.85546875,0.390625,1.07421875,0.48828125,2.63671875,2.83203125,3983.51,5379.29,3335.86,3774.12,29242.572265625
861,laufenberg,left,861_20231117_122436.bag,videos_2,20231117,12:24:58,2470477934,guilherme,861,2023-06-08,2023-11-17,164,0.0,162.0,259.9585406301824,13.51174129353234,2.600464344941957,4.087180762852405,4.02927031509121,2.794825870646766,1.5282587064676616,1.6723383084577117,2.108457711442786,1.7567164179104475,103.72305140961858,1.0,4.0,2.0,5.0,3,9,11,8176.94,606,0.165016501650165,0.6600660066006601,0.33003300330033,0.825082508250825,0.495049504950495,1.4851485148514851,1.815181518151816,1575.62,2468.57,2441.57,1691.18,22752.52145214521
868,laufenberg,left,868_20231117_142436.bag,videos_2,20231117,14:25:00,2540177981,guilherme,868,2023-09-18,2023-11-17,62,0.0,60.0,245.75980392156865,16.356323529411764,3.9832843137254894,4.279509803921568,4.524264705882353,3.569264705882353,2.1414705882352942,2.136176470588236,1.8988235294117648,1.833235294117647,106.00490196078432,0.0,0.0,1.0,3.0,1,3,4,3400.63,210,0.0,0.0,0.4761904761904762,1.4285714285714286,0.4761904761904762,1.4285714285714286,1.9047619047619049,834.14,887.99,936.34,742.16,24553.138095238097
915,laufenberg,left,915_20231117_123346.bag,videos_2,20231117,12:34:26,4795543083,guilherme,915,2023-03-16,2024-03-21,381,0.0,371.0,322.0065717415115,19.04733844468784,3.859529025191676,5.525991237677984,5.515936473165389,4.1458817086527935,1.8136692223439213,1.7446002190580503,1.9618619934282584,1.9027820372398685,123.75465498357065,2.0,20.0,0.0,6.0,2,25,25,17739.43,942,0.2123142250530785,2.123142250530785,0.0,0.6369426751592357,0.2123142250530785,2.6539278131634823,2.6539278131634823,3599.41,5104.53,5155.81,3879.68,33596.980891719744
922,laufenberg,left,922_20231117_141213.bag,videos_2,20231117,14:12:34,2395836032,guilherme,922,2023-05-20,2023-11-17,184,0.0,181.0,272.0081466395112,18.25641547861507,4.404276985743381,4.315254582484725,4.790183299389002,4.746700610997964,1.8872505091649687,2.159511201629328,2.050142566191446,2.1036659877800408,95.0794297352342,0.0,0.0,1.0,1.0,1,1,2,8986.41,494,0.0,0.0,0.2024291497975708,0.2024291497975708,0.2024291497975708,0.2024291497975708,0.4048582995951417,2168.78,2121.44,2358.42,2337.77,31407.30971659919
924,laufenberg,left,924_20231117_131101.bag,videos_2,20231117,13:11:26,2560142172,guilherme,924,2023-08-21,2023-11-17,94,0.0,88.0,323.20307692307694,15.287969230769232,4.943230769230769,2.635507692307692,2.870830769230769,4.8384,1.792430769230769,1.5895384615384616,1.4032615384615386,1.4145230769230768,99.38153846153844,0.0,3.0,0.0,2.0,0,4,4,5055.26,332,0.0,0.9036144578313252,0.0,0.6024096385542169,0.0,1.2048192771084338,1.2048192771084338,1638.86,862.8,949.51,1604.09,22617.62951807229
929,laufenberg,left,929_20231117_151607.bag,videos_2,20231117,15:16:24,2084394122,guilherme,929,2023-11-03,2023-11-17,15,0.0,14.0,373.3888888888889,18.52055555555556,5.491111111111112,4.434166666666666,4.5438888888888895,4.051388888888889,1.5783333333333334,1.5783333333333334,1.6700000000000002,1.4883333333333333,113.27777777777776,1.0,0.0,0.0,3.0,1,3,3,666.74,36,2.7777777777777777,0.0,0.0,8.333333333333332,2.7777777777777777,8.333333333333332,8.333333333333332,197.68,159.63,163.58,145.85,33801.75
948,laufenberg,left,948_20231117_135427.bag,videos_2,20231117,13:54:38,1273848501,guilherme,948,2022-10-14,2023-11-17,409,38.0,437.0,289.88808373590985,14.86585346215781,2.1234793491864834,4.646884057971015,4.712334943639291,4.140563607085346,2.1769565217391307,1.2924405506883605,1.9768115942028983,2.161062801932367,94.2181964573269,1.0,7.0,1.0,3.0,2,9,10,18658.22,1260,0.0793650793650793,0.5555555555555556,0.0793650793650793,0.2380952380952381,0.1587301587301587,0.7142857142857143,0.7936507936507936,1711.65,5827.64,5918.98,5199.95,27023.19047619048
975,laufenberg,left,975_20231117_173846.bag,videos_2,20231117,17:39:08,2532818625,guilherme,975,2023-06-23,2024-05-09,328,0.0,321.0,398.9242590559824,18.51860592755214,3.4269374313940726,5.900164654226125,5.511405049396268,3.6800987925356754,1.6527991218441274,1.1167508232711307,1.604456641053787,1.5530186608122942,92.9967069154775,0.0,1.0,0.0,1.0,0,2,2,16959.67,918,0.0,0.1089324618736383,0.0,0.1089324618736383,0.0,0.2178649237472767,0.2178649237472767,3135.96,5395.54,5055.23,3372.94,29736.49128540305
978,laufenberg,left,978_20231117_170827.bag,videos_2,20231117,17:08:44,1864790449,guilherme,978,2023-03-29,2024-01-24,309,0.0,301.0,424.2263549415516,15.21174282678002,3.835154091392136,3.79154091392136,4.0158235919234855,3.569224229543039,1.3274601487778956,1.0008714133900107,1.2037619553666312,1.3349840595111584,96.19872476089267,3.0,6.0,8.0,6.0,10,10,16,14411.31,950,0.3157894736842105,0.631578947368421,0.8421052631578947,0.631578947368421,1.0526315789473684,1.0526315789473684,1.6842105263157894,3643.12,3581.02,3805.71,3381.46,26871.103157894737
981,laufenberg,left,981_20231117_133039.bag,videos_2,20231117,13:31:02,2776386344,guilherme,981,2023-10-24,2023-11-17,25,0.0,24.0,232.17105263157896,13.741973684210528,3.4850000000000003,3.6422368421052633,3.0786842105263155,3.536052631578948,1.7336842105263155,2.0431578947368423,1.721842105263158,2.0723684210526314,100.19736842105264,1.0,0.0,1.0,0.0,2,0,1,1044.39,76,1.3157894736842104,0.0,1.3157894736842104,0.0,2.631578947368421,0.0,1.3157894736842104,264.86,276.81,233.98,268.74,27662.736842105263
1023,laufenberg,left,1023_20231117_124217.bag,videos_3,20231117,12:42:40,2538080096,lab,1023,2023-07-23,2023-11-17,123,0.0,117.0,401.8475073313783,19.65683284457478,4.840791788856305,4.785806451612904,5.084281524926686,4.945953079178885,1.322991202346041,1.8040469208211145,1.635659824046921,1.6836950146627565,98.73900293255132,0.0,1.0,0.0,1.0,0,1,1,6749.36,346,0.0,0.2890173410404624,0.0,0.2890173410404624,0.0,0.2890173410404624,0.2890173410404624,1666.72,1636.48,1743.94,1702.22,28775.03179190752
